patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
c57bl6jctrl6foto_2,2,health,none,0.000129821,0.00015883,0.000189036,0.000218651,0.000249375,0.000280629,0.000308009,0.000330845,0.000350634,0.000374699,0.000435343,0.000556548,0.000700302,0.000831048,0.001003307,0.001284287,0.001680537,0.002207364,0.002848769,0.003484361,0.004053018,0.004593492,0.005110803,0.005639416,0.00656712,0.00845571,0.0108913,0.012526638,0.013083106,0.013963503,0.016242238,0.019640114,0.024536569,0.032772145,0.045644726,0.062288791,0.081038261,0.104950476,0.143819893,0.206629154,0.286746929,0.354706893,0.379118314,0.358426036,0.323118809,0.305058796,0.308726361,0.312747835,0.29674899,0.260572486,0.216863627,0.175783162,0.14210323,0.118402903,0.105449325,0.102173868,0.104400241,0.103643396,0.0934215,0.075850852,0.058595129,0.04777126,0.043746957,0.042422387,0.041384726,0.042064365,0.043955118,0.042717642,0.036592587,0.028839186,0.022969118,0.019487709,0.017193271,0.015221806,0.013494648,0.01216358,0.01114081,0.01017035,0.009150721,0.008270002,0.007811638,0.007770942,0.007832389,0.007971926,0.008638495,0.009724547,0.010251054
c57bl6jctrl6foto_1,1,health,none,0.000201983,0.000224381,0.000228702,0.000229093,0.000231804,0.000230879,0.000235889,0.000264847,0.000304375,0.000326514,0.000334461,0.000347918,0.000362204,0.000382676,0.000501808,0.000833473,0.001300901,0.001672654,0.001909526,0.002199782,0.002615157,0.003070933,0.003553453,0.004128844,0.005016423,0.006631396,0.008908645,0.011130432,0.012948706,0.01457555,0.016445738,0.020327873,0.029377137,0.045448758,0.067623055,0.095273134,0.129396909,0.168761527,0.208771356,0.239681189,0.249369061,0.237132695,0.216951533,0.202734996,0.2030875,0.246442257,0.376081186,0.553553876,0.64364943,0.576365135,0.420273733,0.274812569,0.179423592,0.123863446,0.090151556,0.071496802,0.067849618,0.073808593,0.076743124,0.069218738,0.055668684,0.045657731,0.044826681,0.050039219,0.053797527,0.053795483,0.052360638,0.049637301,0.044296593,0.03777624,0.032732459,0.029432532,0.026627932,0.023729437,0.020853574,0.018163482,0.015599893,0.013120044,0.010975995,0.00953466,0.008922926,0.00882792,0.00872631,0.008625481,0.00917123,0.010382223,0.011185116
c57bl6jctrl5_2,2,health,none,7.84E-05,9.55E-05,0.000106044,0.000106395,0.000103476,0.000109625,0.000131075,0.000159836,0.000181002,0.000195441,0.000231881,0.000326925,0.000495598,0.000725461,0.000961339,0.001092077,0.001071951,0.001034066,0.00113846,0.001424753,0.00189613,0.002580958,0.003515744,0.00478981,0.006607708,0.008973853,0.011105215,0.012137322,0.013148051,0.016993272,0.024496423,0.032748077,0.039327699,0.046617499,0.062582671,0.098966502,0.169394176,0.289203097,0.454101778,0.603973047,0.658226891,0.59625068,0.466244481,0.335189635,0.244376395,0.197275956,0.181391543,0.188029947,0.20567103,0.214496316,0.20312705,0.181069903,0.168796663,0.177345909,0.194133177,0.196077575,0.176451009,0.14796468,0.12476387,0.11037117,0.101329823,0.095104914,0.091640468,0.09073192,0.090094254,0.086980057,0.081118258,0.074547486,0.069262921,0.065784433,0.063223359,0.059939464,0.054807644,0.048264068,0.041863885,0.036876979,0.033380512,0.030647258,0.028128984,0.025773404,0.023558539,0.021328484,0.019074535,0.016941212,0.015076937,0.013585218,0.012457624
c57bl6jctrl5_1,1,health,none,7.99E-05,7.04E-05,6.06E-05,5.58E-05,5.70E-05,6.82E-05,0.000104953,0.000174803,0.000254002,0.000309322,0.000336362,0.000357441,0.0004079,0.000523085,0.000702142,0.000905863,0.001111953,0.001373375,0.0017491,0.002199094,0.002688131,0.003298987,0.00418509,0.005397004,0.006833396,0.008463097,0.010216826,0.012178986,0.015591103,0.022148642,0.03175727,0.043380372,0.057084848,0.072334865,0.088940567,0.115366679,0.177114863,0.305343762,0.485715927,0.635242662,0.679856104,0.622016517,0.511721366,0.398891423,0.312812878,0.257031986,0.223823939,0.212897918,0.224325135,0.241552272,0.243606215,0.228304924,0.215253272,0.224711994,0.247818918,0.254370084,0.233542093,0.203796672,0.184003805,0.171750588,0.154607847,0.129898848,0.105566464,0.090038619,0.08506506,0.08572105,0.086416219,0.085105337,0.082057726,0.077874435,0.07311933,0.068167971,0.063219402,0.058463426,0.053857435,0.04926469,0.044910209,0.041017304,0.037339125,0.03359115,0.029863382,0.026404778,0.023418812,0.021024735,0.019160382,0.017626048,0.016286292
c57bl6jctrl5foto_2,2,health,none,0.000138647,0.000178337,0.000199694,0.000189444,0.000160485,0.000136543,0.000132807,0.0001527,0.000197749,0.000269587,0.000365109,0.000493403,0.000698155,0.001002325,0.00131971,0.001507358,0.00152727,0.001505057,0.001570042,0.001732139,0.002008588,0.002516828,0.003321083,0.004275829,0.005147752,0.005941013,0.006944857,0.008332515,0.010262831,0.013110257,0.017078639,0.022434547,0.03198783,0.054067725,0.100144868,0.17968161,0.287457534,0.387503417,0.435265822,0.419083515,0.360725468,0.288591388,0.221846453,0.170823157,0.140733531,0.130732104,0.134985504,0.150748231,0.176257476,0.195074262,0.186963389,0.155235592,0.121061425,0.098398903,0.086181752,0.077708131,0.069517334,0.062026859,0.056516366,0.054598867,0.059608663,0.071821294,0.081980834,0.080279807,0.068468263,0.054984908,0.044868517,0.038447452,0.034491019,0.031752129,0.029377325,0.027039749,0.024548535,0.021696199,0.018601433,0.015698925,0.013326235,0.011576231,0.010421808,0.009801319,0.009625714,0.009759423,0.009911714,0.009649562,0.008755702,0.007458706,0.006206191
c57bl6jctrl5foto_1,1,health,none,0.000117886,0.000108411,0.000114395,0.000155011,0.000228403,0.000289083,0.000297099,0.000270209,0.000259194,0.000298459,0.000375711,0.000437957,0.000450015,0.000436366,0.000460231,0.000577995,0.000825054,0.001191531,0.001529187,0.001670744,0.001688304,0.001719409,0.001730907,0.001797587,0.002353871,0.003862314,0.006139671,0.008434608,0.010477974,0.012848227,0.017088162,0.026149103,0.042292096,0.065181225,0.099579131,0.166851646,0.286114089,0.427427528,0.521021372,0.528533038,0.469753802,0.385291693,0.30194694,0.231873182,0.184010333,0.162869407,0.16187921,0.16781764,0.170509124,0.163734046,0.145955432,0.122830958,0.101976129,0.086479861,0.074774942,0.064409297,0.05490174,0.048075772,0.046315605,0.052054002,0.067643699,0.087439469,0.09652644,0.087824039,0.069407774,0.052519477,0.041993727,0.036887862,0.034570647,0.033263581,0.032114371,0.0303399,0.027311827,0.023244549,0.019067442,0.015629775,0.013251651,0.011801461,0.010959693,0.010489075,0.010264218,0.01007147,0.009607448,0.008734648,0.007631361,0.006611021,0.005841295
c57bl6jctrl4_2,2,health,none,0.005475425,0.011920675,0.021003942,0.027301023,0.029349219,0.029246082,0.027813584,0.024693149,0.020466995,0.017555053,0.018833001,0.024830233,0.035005212,0.048988311,0.061890733,0.066334595,0.061051475,0.050776785,0.040763933,0.035347665,0.037075091,0.043495349,0.048960189,0.050597875,0.04939676,0.04806976,0.049284746,0.053939105,0.061555444,0.072585755,0.086965682,0.100573371,0.110969815,0.129737966,0.182388152,0.295154824,0.471648954,0.658413513,0.756310679,0.713550319,0.580838815,0.444794003,0.347017187,0.280490394,0.228549652,0.18704658,0.173457843,0.292160783,0.796620512,1.760747695,2.633528735,2.748518993,2.139923269,1.344294613,0.752034211,0.423335412,0.26570515,0.194099868,0.171440341,0.180211478,0.192074659,0.182444777,0.154117318,0.125055346,0.106809734,0.09994652,0.099417342,0.100141236,0.099404701,0.096004334,0.089311382,0.079791038,0.06912601,0.059080306,0.050500182,0.043462263,0.037816864,0.033369099,0.029687736,0.026172696,0.0225853,0.019202913,0.016429641,0.014443707,0.013136011,0.012289748,0.011783855
c57bl6jctrl4_1,1,health,none,0.014759531,0.023021146,0.031464488,0.038396268,0.041989048,0.039902706,0.03250388,0.023662422,0.018236925,0.020292437,0.029451885,0.038467175,0.04013927,0.034908558,0.02864432,0.025697048,0.0259136,0.027452898,0.029907193,0.034070375,0.040292635,0.046958059,0.051087488,0.05179674,0.051126479,0.05046433,0.050076595,0.051924349,0.058618947,0.071624445,0.092075286,0.119700258,0.152615875,0.193091032,0.255211978,0.354979665,0.486081659,0.617922694,0.711227341,0.732032501,0.675832827,0.577273456,0.480166774,0.403811252,0.340339302,0.278506512,0.239032133,0.346894977,0.852954301,1.763286212,2.499896143,2.500189599,1.886120942,1.159223244,0.637031818,0.352973424,0.2256346,0.182744757,0.1916718,0.232823917,0.26575474,0.254868841,0.208196087,0.158883239,0.128301066,0.115838238,0.110205105,0.103601726,0.095307843,0.086683633,0.077790252,0.068198727,0.058361918,0.049402605,0.042047827,0.036396498,0.032257265,0.029116454,0.026298805,0.023456427,0.020645869,0.01807536,0.015976462,0.014526439,0.013734723,0.013429725,0.013378931
c57bl6jctrl3_2,2,health,none,0.023091529,0.025114769,0.023805395,0.021505507,0.021018964,0.022624931,0.024879316,0.026443605,0.026678315,0.025152796,0.022686909,0.021487312,0.022694478,0.024832428,0.025200252,0.022633361,0.018734579,0.016444899,0.016811394,0.018545999,0.021232142,0.025616061,0.031285519,0.037679991,0.046783036,0.062990356,0.089921767,0.123503126,0.151091809,0.166837948,0.18122108,0.210981282,0.25976385,0.308348162,0.33839461,0.356613849,0.387878965,0.451834583,0.532513598,0.590224411,0.612239889,0.607520995,0.576769703,0.530283449,0.486776486,0.44348552,0.398506422,0.412059266,0.591365081,0.904026057,1.102252121,1.013601044,0.734393359,0.453943028,0.265111368,0.16264347,0.11265348,0.090201237,0.083124064,0.083440743,0.082202311,0.075074288,0.065507566,0.05857208,0.056084109,0.056305326,0.05604437,0.05443367,0.05308579,0.05273659,0.052271239,0.050435193,0.046936533,0.042298842,0.037234902,0.032189533,0.027447705,0.023278298,0.019864594,0.017238561,0.015260353,0.013737306,0.012563253,0.011668737,0.0109217,0.01017787,0.009412186
c57bl6jctrl3_1,1,health,none,0.057246762,0.051783248,0.058808961,0.068669566,0.067316582,0.053860393,0.038115882,0.026771035,0.020061347,0.017856494,0.021044703,0.027352142,0.031707704,0.03180484,0.02991953,0.028794924,0.029536081,0.033597375,0.040463154,0.045670058,0.047406312,0.049721386,0.055621187,0.062600265,0.06814657,0.075669728,0.09004999,0.113861176,0.152242034,0.203311236,0.247006187,0.265054765,0.25827033,0.238318612,0.226923733,0.257430244,0.343743797,0.452905345,0.54652813,0.625907394,0.69956945,0.741572185,0.720379625,0.652515465,0.584589923,0.529572521,0.472710832,0.447225243,0.562168593,0.850505099,1.106729457,1.094512255,0.837304416,0.529646362,0.305249378,0.181595815,0.124307411,0.099378707,0.089289413,0.087507611,0.087364204,0.083009533,0.074888284,0.06689221,0.062199382,0.061451877,0.062268687,0.062185403,0.061085334,0.059981636,0.058914349,0.056629473,0.052275202,0.046444758,0.040333988,0.034661483,0.029492967,0.024785608,0.020780395,0.017732052,0.015535688,0.013858427,0.012479846,0.011333495,0.010404823,0.009694249,0.009153479
c57bl6jctrl3foto_2,2,health,none,0.026948999,0.024490462,0.027881034,0.035335758,0.048826239,0.076365758,0.12801915,0.188267847,0.215216054,0.191801646,0.144318183,0.10594655,0.088573075,0.085481965,0.083397728,0.073857546,0.060092167,0.052047335,0.05450476,0.062457216,0.067724981,0.06713439,0.063187387,0.060406916,0.063428913,0.073073843,0.082406088,0.082800071,0.073954523,0.064276815,0.063854042,0.077916128,0.102813279,0.129826647,0.154713014,0.180767469,0.211615477,0.240162843,0.252454215,0.244847866,0.229495713,0.219642828,0.217651893,0.220321774,0.223712927,0.221465292,0.212349111,0.224009848,0.332906222,0.582284404,0.837388906,0.890306214,0.715756546,0.460624539,0.25442166,0.131764047,0.072801529,0.052321145,0.059583999,0.088745192,0.118155169,0.121707987,0.097907054,0.065848285,0.041496642,0.028516083,0.022986512,0.020222112,0.018315137,0.017262186,0.016868303,0.016598896,0.016251013,0.015804409,0.01518272,0.014379484,0.013317858,0.011814601,0.009965721,0.00821145,0.00696099,0.006345584,0.006270379,0.006689416,0.008009096,0.010966832,0.015113912
c57bl6jctrl3foto_1,1,health,none,0.01051395,0.01240872,0.016176591,0.019070431,0.022341648,0.031643218,0.05002796,0.070366693,0.082045577,0.082809397,0.075690509,0.062775892,0.047001936,0.032790893,0.02339629,0.019546567,0.019579735,0.020974927,0.021772547,0.020737212,0.017850955,0.01460665,0.012649989,0.012296824,0.012862609,0.014179125,0.017382783,0.023599526,0.031531038,0.038806704,0.04716702,0.06092351,0.079110285,0.096451094,0.113546251,0.141091152,0.186469215,0.23862112,0.276183467,0.289575419,0.285466764,0.272187786,0.253195811,0.231515793,0.211891677,0.196176,0.18583471,0.207159544,0.338114547,0.618927947,0.89341336,0.936564744,0.734861693,0.457692826,0.243996115,0.123670954,0.068635222,0.049426791,0.055032505,0.080892725,0.107476377,0.110571166,0.088714391,0.059593976,0.038038075,0.027382737,0.023574937,0.021698183,0.019901824,0.018672988,0.01818201,0.01780959,0.01718568,0.01632064,0.015364232,0.014523563,0.013627007,0.012239465,0.010404831,0.008667613,0.007488345,0.006958144,0.006919326,0.007265113,0.008240804,0.010412321,0.01368327
c57bl6jctrl2_2,2,health,none,0.000514705,0.000412927,0.000526926,0.000877518,0.001319392,0.001587822,0.001592534,0.001519397,0.001615079,0.001894442,0.002141608,0.002235789,0.002253054,0.002306947,0.002417019,0.002552883,0.002744191,0.002925447,0.0029279,0.002791765,0.002881904,0.003751258,0.005552049,0.007396362,0.008127603,0.007934112,0.008606866,0.01181981,0.018177526,0.030356279,0.053863795,0.088663144,0.127668131,0.171229148,0.237245466,0.34973756,0.505115817,0.663486703,0.782986728,0.828288159,0.776163988,0.65303561,0.522111185,0.421692223,0.352734661,0.308844551,0.284686721,0.269987705,0.259508518,0.270367366,0.317730417,0.365034212,0.356498609,0.294619792,0.242876774,0.25987271,0.324265442,0.351670497,0.302702454,0.215476675,0.140339033,0.094543554,0.071218244,0.06075266,0.058374696,0.062232771,0.069005338,0.072314377,0.068468867,0.060355865,0.0527468,0.047287003,0.042936872,0.038634444,0.034264469,0.029972694,0.025822469,0.021943432,0.018418999,0.015282759,0.012731213,0.011030746,0.010171758,0.009795659,0.009505366,0.009142691,0.00879585
c57bl6jctrl2_1,1,health,none,0.001088302,0.001322214,0.001850408,0.002516987,0.003063422,0.003407742,0.003842265,0.004538585,0.005219666,0.005517834,0.005319128,0.004794509,0.004180729,0.003711579,0.00369372,0.00430514,0.005407072,0.006852593,0.008555871,0.010101403,0.011123347,0.012172488,0.014151046,0.016862005,0.019478395,0.021652365,0.02370957,0.026883804,0.032752398,0.041458264,0.051474425,0.061636981,0.075295534,0.106118257,0.17573184,0.300626338,0.47870026,0.685452233,0.867535151,0.941218692,0.862483169,0.691279133,0.525591826,0.412284147,0.348822659,0.320351361,0.310676698,0.301467097,0.286103465,0.282785235,0.305479559,0.323466311,0.297038941,0.239562306,0.209458065,0.243389915,0.300549166,0.307908253,0.25149687,0.174873592,0.116581938,0.084067015,0.067958193,0.05905365,0.054332679,0.054910851,0.05992785,0.064383478,0.064611907,0.061666405,0.057686375,0.052831212,0.046754662,0.040195621,0.034213619,0.029200222,0.025006301,0.021457973,0.018476418,0.015976642,0.013899696,0.012260902,0.011073569,0.010258588,0.009688656,0.009269698,0.008970338
c57bl6jctrl2foto_2,2,health,none,0.000144068,0.000118531,0.00010436,0.000114188,0.000136781,0.000150197,0.000148057,0.000151587,0.000189471,0.000270192,0.000374185,0.000481492,0.000616655,0.000819019,0.001047974,0.001200357,0.001237669,0.001255351,0.001384856,0.001702778,0.002435852,0.003956461,0.006224192,0.00871471,0.011116788,0.01324921,0.014434948,0.014307852,0.013575589,0.013244544,0.014290238,0.017716048,0.023702581,0.031614517,0.041565699,0.055863283,0.079654715,0.116857192,0.164882835,0.216258203,0.261400788,0.291452759,0.304457566,0.307333241,0.309680586,0.334833959,0.46481916,0.832349657,1.442761565,1.999602617,2.130216473,1.796528272,1.277316088,0.83678726,0.562954269,0.427633524,0.379207797,0.386322367,0.427309236,0.457230423,0.427436914,0.339611914,0.238669266,0.160939611,0.112880493,0.084767127,0.067042219,0.055496099,0.04851153,0.044110792,0.040255234,0.036047281,0.031641223,0.027597243,0.024422758,0.02216055,0.020375226,0.018653809,0.01696357,0.015487455,0.014304387,0.013283537,0.012254346,0.011299505,0.010778919,0.010876459,0.011209767
c57bl6jctrl2foto_1,1,health,none,0.000111804,8.95E-05,7.63E-05,7.87E-05,9.63E-05,0.000124833,0.000150947,0.000164354,0.000164943,0.000152932,0.000135757,0.000129184,0.000140307,0.000165573,0.000202975,0.000263474,0.000399168,0.000741077,0.001353889,0.001968162,0.002195965,0.002074691,0.002171521,0.003208837,0.005540797,0.008798909,0.012072244,0.014444982,0.015366528,0.015059587,0.014840897,0.016918609,0.023460851,0.034497864,0.047376004,0.060155628,0.07242857,0.083992666,0.099339428,0.12868053,0.174391954,0.218733684,0.237635895,0.22599291,0.200692008,0.187854626,0.247720621,0.554230214,1.270042385,2.112535752,2.459035047,2.100832963,1.407149052,0.801561948,0.436989777,0.267223651,0.206391662,0.216741102,0.29897072,0.406884028,0.44474421,0.378357569,0.263025107,0.163425841,0.102687361,0.07287586,0.058849563,0.050494771,0.043860935,0.038060771,0.033101551,0.029149319,0.026082919,0.023452273,0.02104076,0.018970363,0.017236226,0.015642918,0.014143331,0.012900407,0.011976356,0.011196727,0.010404503,0.009700782,0.009366656,0.009505687,0.009790743
c57bl6jctrl1_2,2,health,none,0.000408281,0.000637532,0.000976413,0.001426167,0.001878216,0.002101904,0.001958496,0.001624873,0.001543068,0.002106732,0.003181676,0.004121163,0.004459242,0.00437371,0.004523254,0.005553971,0.007611108,0.010138487,0.012346683,0.01364861,0.013465621,0.011916122,0.010295953,0.009548412,0.009627489,0.010778999,0.013048364,0.015091664,0.015662335,0.01512781,0.014617894,0.015182432,0.017934305,0.023260416,0.030688396,0.040511583,0.053654852,0.071102759,0.094130259,0.119798918,0.138721431,0.145859928,0.148341066,0.156245634,0.170846956,0.181086356,0.173680015,0.148634121,0.11838084,0.094184471,0.078516352,0.068335749,0.060769563,0.054699477,0.050084936,0.047475751,0.047429299,0.049398765,0.05184394,0.054959976,0.060334985,0.065939144,0.067373046,0.06434286,0.060317393,0.057260561,0.054256782,0.050391158,0.046410085,0.043417458,0.041321792,0.038850226,0.034897947,0.029788905,0.02484992,0.020894145,0.017730772,0.014959641,0.012541667,0.010597176,0.00912164,0.008024531,0.007254391,0.006795898,0.006586109,0.006525929,0.006573715
c57bl6jctrl1_1,1,health,none,0.000337121,0.00048682,0.000665987,0.000741344,0.000694487,0.000600844,0.000517778,0.00045849,0.000436693,0.000476199,0.000573672,0.000722387,0.000969598,0.001344408,0.001716401,0.001915864,0.002081796,0.002619936,0.003632538,0.00471858,0.005641763,0.006632895,0.007843085,0.009315257,0.01097536,0.012109243,0.011960723,0.010990406,0.010496803,0.011119114,0.012475572,0.013964068,0.015934224,0.020754508,0.031695914,0.049564729,0.072831033,0.101906662,0.135460084,0.161456095,0.166110068,0.151063127,0.13077931,0.118861361,0.120463227,0.129458029,0.133214551,0.125148298,0.10971136,0.094266272,0.081533835,0.071242012,0.063900061,0.06023259,0.059499697,0.059578334,0.058315296,0.055206778,0.051848962,0.051706209,0.057746421,0.067063089,0.072303804,0.070326735,0.063845439,0.056258429,0.04939887,0.044111628,0.040506879,0.038255091,0.036721428,0.034795617,0.031577494,0.027290815,0.023026339,0.019663287,0.017196737,0.015078031,0.012997516,0.011139265,0.009783825,0.008936001,0.008383819,0.00794242,0.007538653,0.007165663,0.006888578
c57bl6jctrl11_2,2,health,none,5.11E-06,7.75E-06,9.28E-06,9.56E-06,9.34E-06,9.99E-06,1.55E-05,3.16E-05,5.65E-05,7.85E-05,8.99E-05,9.46E-05,9.67E-05,9.70E-05,9.88E-05,0.000104381,0.000113192,0.000124626,0.000137665,0.000156194,0.000201208,0.000303595,0.000476618,0.000725033,0.001096508,0.00163705,0.002238519,0.002774614,0.003411087,0.004445046,0.005825206,0.007213472,0.008888812,0.011983497,0.016763386,0.021141203,0.022662267,0.021831796,0.02187048,0.026421427,0.040526477,0.070397768,0.113978487,0.156132028,0.181867741,0.189403056,0.190087852,0.204902785,0.250673884,0.307825631,0.327707465,0.291077953,0.224740408,0.162973378,0.121037232,0.09925605,0.092404087,0.093986267,0.100744249,0.111151259,0.118222478,0.114048761,0.100074633,0.084141915,0.07157881,0.063072536,0.057133031,0.052242678,0.047988237,0.044978509,0.043280889,0.041554325,0.038631498,0.034733921,0.030567834,0.026499729,0.022737445,0.019468515,0.016739824,0.014456228,0.012491041,0.010778271,0.009339522,0.008204414,0.007352411,0.006784082,0.006532303
c57bl6jctrl11_1,1,health,none,8.09E-06,6.67E-06,5.68E-06,5.41E-06,5.95E-06,6.94E-06,8.14E-06,1.04E-05,1.40E-05,1.81E-05,2.24E-05,2.90E-05,3.96E-05,5.35E-05,6.98E-05,9.21E-05,0.000133064,0.000198989,0.000268241,0.000306369,0.000303937,0.000280143,0.000258894,0.000273772,0.000398306,0.00071459,0.001224501,0.001864565,0.002597822,0.003422063,0.004260054,0.005061877,0.006203078,0.008187171,0.010852064,0.014115594,0.019108497,0.026297944,0.0341808,0.042100511,0.05252603,0.073308246,0.114309791,0.170542949,0.21748721,0.234004467,0.223543765,0.212551196,0.222996793,0.241024364,0.234872748,0.200091218,0.158982751,0.1291118,0.113027505,0.107574177,0.110057852,0.121482583,0.14479812,0.171326757,0.182090216,0.17038671,0.147079373,0.125367726,0.110874197,0.101808044,0.093091989,0.081648887,0.068809674,0.057847964,0.050513667,0.046322758,0.043725011,0.041189258,0.037839403,0.033606718,0.029015802,0.024726701,0.021057261,0.017917406,0.015116472,0.012608264,0.010479862,0.008834344,0.007734027,0.007128093,0.006822994
c57bl6jctrl10_2,2,health,none,6.30E-05,0.000128257,0.000214386,0.000287882,0.000329753,0.000339422,0.000344581,0.000409704,0.000546834,0.000649696,0.000643841,0.000657342,0.000904445,0.00134552,0.001654807,0.001662787,0.001597194,0.001784828,0.002248627,0.002707289,0.003015752,0.003427073,0.004273481,0.005682118,0.007645857,0.010294976,0.014451198,0.020576173,0.027165982,0.033222307,0.041284521,0.054171819,0.070563001,0.089450925,0.117364229,0.16203242,0.216081178,0.257571048,0.269706226,0.251749122,0.215576208,0.17685665,0.146276886,0.129470148,0.143700404,0.263662309,0.59768014,1.058695593,1.315079131,1.182001544,0.817450374,0.469403562,0.249175114,0.140690523,0.092703123,0.071166786,0.062616228,0.060983143,0.061106262,0.059755778,0.056322763,0.051680003,0.047242533,0.044063774,0.042183645,0.040965069,0.039602589,0.037458581,0.034466238,0.031157843,0.028115189,0.025497146,0.023153607,0.020983813,0.019014586,0.017203182,0.015405624,0.013657501,0.012230941,0.011304856,0.010790362,0.010485851,0.010297286,0.01029679,0.010537861,0.01088145,0.011122411
c57bl6jctrl10_1,1,health,none,5.11E-05,6.02E-05,5.72E-05,4.71E-05,5.49E-05,0.000125077,0.000281708,0.000470611,0.000603057,0.000652275,0.000663524,0.000684878,0.000709308,0.000734348,0.000901867,0.001412466,0.002214033,0.003071965,0.003897868,0.004737026,0.005660792,0.006733441,0.007962257,0.00952595,0.01219348,0.016690721,0.022442276,0.028883879,0.036865568,0.045540732,0.051660976,0.055754218,0.06474039,0.085570333,0.118093245,0.153169284,0.176981723,0.18257634,0.175151776,0.161753573,0.144919609,0.128083246,0.115652151,0.109946027,0.124067347,0.220674322,0.49823287,0.902016529,1.15266722,1.067000603,0.76216309,0.456088472,0.25577989,0.153383083,0.106951551,0.086557039,0.077858994,0.07386711,0.070394626,0.065788972,0.060567171,0.05601808,0.052881935,0.050861242,0.049482515,0.048197459,0.046079985,0.042793865,0.039063564,0.035676361,0.032605027,0.02958586,0.026917603,0.024929614,0.023287083,0.02145749,0.019395571,0.01748457,0.016074153,0.015196994,0.014685716,0.014400569,0.014190996,0.013888859,0.013508006,0.013206668,0.013068231
c57bl6jctrl10foto_2,2,health,none,5.20E-05,7.27E-05,8.76E-05,8.92E-05,7.98E-05,7.10E-05,7.61E-05,9.82E-05,0.000125379,0.000139015,0.00013212,0.000121608,0.000144087,0.000236473,0.000410702,0.000681659,0.00106702,0.001475949,0.001827694,0.002261071,0.002859006,0.00342789,0.00377542,0.003922103,0.004139243,0.004835044,0.006292954,0.00860156,0.011606584,0.014523444,0.016461896,0.018490201,0.024618007,0.038127368,0.056116917,0.071383989,0.078810727,0.077561401,0.070432239,0.061421363,0.053190809,0.047237451,0.04614983,0.062183912,0.147565714,0.390955123,0.757939956,1.00551857,0.951480968,0.683103768,0.399034092,0.207851245,0.109931447,0.067260073,0.049822367,0.043741978,0.043471398,0.044628595,0.043759205,0.040451638,0.036229642,0.032497005,0.029897654,0.028036129,0.026114571,0.024236509,0.022960916,0.021999472,0.020614078,0.018656209,0.016524695,0.014646402,0.013246973,0.012348236,0.011814986,0.011464406,0.011174681,0.0108867,0.010632674,0.010536176,0.010635247,0.010803857,0.010924793,0.011011051,0.011158963,0.011508494,0.012149041
c57bl6jctrl10foto_1,1,health,none,7.67E-06,7.00E-06,8.77E-06,1.56E-05,2.43E-05,2.96E-05,3.27E-05,3.81E-05,4.49E-05,5.18E-05,6.96E-05,0.000128546,0.000264144,0.000459549,0.000625889,0.000693227,0.000679609,0.0006566,0.000704634,0.000880813,0.001175666,0.001620819,0.002429027,0.003820857,0.005804498,0.008173719,0.010868342,0.014711944,0.020837817,0.02863343,0.036606433,0.044885928,0.054855912,0.06707708,0.078759187,0.084359106,0.081033603,0.07227962,0.065045671,0.063647282,0.066896388,0.070696599,0.072491338,0.080096715,0.14050589,0.347817569,0.698326269,0.968588572,0.951794361,0.704428927,0.422149846,0.225289157,0.121562816,0.074055795,0.052984802,0.044929325,0.04352627,0.043703267,0.042608752,0.039892916,0.03617132,0.032664497,0.030434079,0.029126123,0.027704203,0.025906202,0.024087136,0.022349158,0.020527984,0.018593709,0.016707389,0.015042283,0.013675378,0.012627572,0.011923769,0.011546061,0.011348001,0.011108666,0.0107754,0.01057479,0.010673241,0.010879876,0.010939833,0.010968092,0.011316425,0.012039988,0.012829235
