f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071
212.0818222,221.5335715,235.6295721,265.6742346,304.9966548,322.8559163,296.083302,239.402357,190.320043,174.7313365,193.4989481,227.414165,252.1363489,258.3065767,248.7981951,224.4079991,193.1606124,173.4928779,169.7803867,166.8749235,154.5123744,137.3216789,122.3153836,109.2201415,94.97195665,80.50999137,68.94943403,61.30589991,56.10955346,51.25612946,45.53336003,39.14910961,33.13079908,28.02617494,23.67708059,19.90019671,16.61202846,13.6949917,11.07570631,8.783104442,6.881306466,5.399683194,4.318216908,3.558567048,3.015913204,2.621533014,2.338067909,2.130485079,1.979508982,1.897623353,1.908620394,2.00438405,2.130696058,2.242479699,2.352101675,2.481221161,2.609660009,2.725852378,2.85843901,3.008020498,3.142282165,3.303413869,3.920577192,7.253601364,18.02895018,36.08609881,50.02997169,49.43731854,37.31326121,23.46458288,13.81028589
107.3598308,119.7478951,125.165545,122.0538558,113.7778382,102.6616487,89.95186884,77.96105631,70.94076481,71.93745274,77.71651414,81.16655962,79.67542896,77.38304178,78.64806937,82.55984727,85.28399526,83.91960426,77.38398536,67.17050355,56.4465976,48.31626931,44.31990924,42.81264992,40.63767868,36.76708738,32.88831796,30.66175413,29.41390675,27.57380471,25.09318394,22.93590831,21.70379694,21.27404502,20.91921575,19.99792492,18.5377652,16.94297367,15.42375939,13.81744826,11.92283345,9.884632357,8.052852378,6.626558406,5.573204722,4.748030809,4.039303142,3.432785749,2.953536776,2.608717427,2.406029891,2.34646646,2.384694317,2.456807544,2.55149197,2.710109514,2.952243205,3.265593918,3.660657166,4.147304447,4.657280003,5.09270414,5.827302775,9.525513784,21.73642147,42.20558208,57.72540551,56.51854269,42.42529393,26.80685688,16.15827511
110.5640946,126.3198218,151.9608813,176.6204412,199.6803624,223.4446168,249.045326,282.2160664,325.4290818,353.5476641,338.2065548,292.4057689,252.1728913,233.6819826,228.2702496,222.8953426,210.7847688,191.3565464,169.7225927,152.1743156,139.5749293,128.1542657,116.275611,106.3832745,99.01128676,90.38309678,78.5118346,65.93976518,55.69652712,48.09509962,41.85840979,36.44314213,32.20035796,29.08242245,26.28132232,23.1210983,19.67015276,16.45344918,13.86212317,11.88296843,10.24956817,8.722384601,7.236901278,5.880815066,4.800489748,4.067695524,3.622034948,3.366028228,3.218628783,3.09004757,2.920815586,2.725452847,2.545226964,2.391100115,2.25006574,2.129606693,2.085368931,2.173690446,2.379299115,2.627107566,2.85902492,3.110195153,3.921254571,8.324044541,22.67958785,46.76340261,65.23724822,64.13633866,47.65045454,29.06390961,16.23438217
128.2090872,109.3931039,97.17277844,93.68927365,93.05794016,88.76878455,80.3406991,72.31014107,69.49514552,72.84515153,78.29561026,81.37804553,82.39081998,84.21821346,86.87224715,87.37524822,83.25133292,74.55419779,64.32670035,56.0350603,50.74785935,48.38420183,48.14698435,47.93792799,46.2741247,42.5536813,36.21885008,28.23411898,21.08615074,16.49724173,14.35460794,13.30391865,12.17857235,10.87022871,9.782314225,9.086880472,8.636282806,8.193253319,7.610723504,6.841790324,5.89674448,4.888100351,4.000906589,3.357802419,2.956596824,2.719200032,2.567665871,2.455459638,2.360380308,2.287904191,2.26756762,2.300004935,2.329744811,2.299071769,2.201457929,2.078337212,1.988864913,1.974725791,2.03801779,2.163824439,2.352529219,2.627953138,3.468236493,7.970723328,22.77195761,47.68489556,66.76555016,65.48302979,48.2230643,28.82178827,15.4447223
410.9259319,376.0956994,311.7771079,243.317577,188.8287264,161.1197115,159.1899494,167.1344791,169.8802934,164.0193032,151.2409197,132.8402156,114.2034702,100.5232273,89.18233374,77.04315384,66.53519756,60.00383841,56.7949328,56.01955934,57.79143976,62.5068371,69.03229134,74.38228964,75.83339909,72.20138066,64.04957384,53.33083006,42.21863977,32.39092141,24.98050151,20.38534265,18.13406548,17.16668225,16.39526163,15.15294715,13.33526311,11.28533395,9.467778544,8.087548506,6.984834062,5.92753602,4.891546299,3.991164551,3.297788218,2.807094087,2.493880644,2.338110418,2.315358058,2.364125223,2.40372994,2.405926799,2.398915763,2.412379831,2.440967199,2.450201277,2.416672026,2.350078644,2.276765,2.237629363,2.290606376,2.496197274,3.248762235,7.044774037,19.30617698,39.93423959,55.86798073,55.10567143,41.17389951,25.39900078,14.45729992
205.6003518,200.5395022,203.9602246,199.9236087,193.5673506,195.549788,197.9528192,187.6027184,169.7782265,158.4699263,157.9067408,160.5469604,154.2504922,135.8129373,114.7650784,100.6545487,94.81778966,94.80862214,97.36284405,98.20219075,94.80191571,87.50377773,78.58529959,70.98950493,65.63379339,60.90043558,55.26283026,49.05959859,43.44732779,38.80158487,34.77391104,31.21784131,28.13938555,25.21838043,22.3109306,19.61923812,17.05453775,14.30954928,11.45323409,8.907207929,6.968444015,5.610969996,4.656106514,3.941164381,3.358017367,2.867270305,2.498493185,2.286410276,2.205457223,2.186128698,2.172507651,2.144502409,2.114828752,2.122149722,2.186810321,2.279764033,2.349868426,2.350957298,2.276086255,2.175814408,2.115635794,2.162494075,2.749247458,6.331533466,18.06654046,37.74992299,52.85517468,51.97836725,38.55877074,23.44360433,13.02735814
115.3350106,110.24195,101.9426962,85.39083695,64.24448145,46.15576442,34.81317143,28.7067778,24.73169821,21.30852373,19.10448735,19.66238966,23.90847802,30.21332263,34.14783059,33.07796147,29.12038291,25.6774933,23.58447348,21.69551371,19.3313508,17.19010088,16.34892561,16.64645692,16.62702951,15.24418513,12.74764976,10.0908797,8.103298658,7.122840492,6.995797383,7.171512041,7.114404615,6.727560039,6.259720188,6.08548884,6.444895366,7.069546985,7.393203389,7.173896331,6.586427874,5.848436122,5.026545977,4.153980674,3.327722115,2.634921113,2.089194248,1.68446673,1.434431567,1.336026727,1.341001583,1.390401695,1.468260171,1.591049738,1.747402904,1.884697064,1.964269752,2.001003124,2.031204484,2.068601359,2.109452432,2.164622305,2.277923372,2.545797985,3.094261625,3.856499048,4.454407786,4.600963173,4.425333653,4.233024824,4.178226794
23.43626587,28.69001314,33.91518148,33.29506067,28.07954042,22.71914615,19.99353932,20.66274507,23.25929258,24.84839443,24.70723432,24.9096138,26.34710455,27.40534046,26.34635407,22.98355668,18.50081816,14.23637339,10.82060713,8.385107516,6.898073414,6.128338306,5.691071077,5.402045984,5.394495712,5.663020643,5.852018169,5.754190019,5.584962629,5.583953164,5.696119817,5.721377392,5.576583879,5.346637371,5.137465765,4.95105842,4.75093012,4.609266386,4.60743629,4.63386501,4.490974899,4.126800444,3.643110406,3.164229822,2.752812292,2.400535099,2.089274235,1.844497643,1.69291589,1.611765254,1.556931011,1.504813385,1.458492886,1.439822753,1.470092491,1.543961339,1.632529335,1.71147007,1.772538857,1.81715079,1.855175711,1.908672778,2.011058431,2.233209734,2.700371547,3.400026343,4.004321801,4.187681986,3.984716789,3.673040712,3.485461868
318.3805106,289.3124711,272.5243338,267.215998,284.224462,358.1341155,503.8266138,665.0663512,749.8638034,732.3413301,661.2203617,574.5291109,477.0271567,393.4195896,376.3633081,434.2675985,506.8555953,551.141271,595.0216001,675.2965738,774.1591808,841.1141709,845.54112,797.3718736,720.0079503,625.1221537,525.8571152,439.6744837,371.7494437,317.7179282,275.4934174,241.9991661,211.0560938,179.8889989,149.3356992,120.4523651,94.77264421,73.6270086,56.70097954,43.27284005,33.1723904,26.02136566,21.04034159,17.64754309,15.50531494,14.21308147,13.37604112,12.75222982,12.17451243,11.49527674,10.6645025,9.748802729,8.872197013,8.131664132,7.572060356,7.228028851,7.114068064,7.242518491,7.651274977,8.302500561,9.110505648,10.13751149,11.49813834,13.16753105,15.09925913,17.3028693,19.67491834,21.91908625,23.77887477,25.27731948,26.61070345
290.389393,293.3327511,276.8576708,257.7354083,261.340437,298.3308597,351.5720635,388.6689872,395.1023305,385.8986962,370.5760693,341.2244756,311.0942424,310.2054132,333.4956075,345.5026575,331.2917718,302.9441745,274.130214,254.7488413,251.9257117,259.4600004,260.844307,247.6178737,223.3706042,194.9676579,167.2546279,143.094318,124.4419552,112.2256544,104.4672827,96.58353654,85.80331718,73.10492268,60.37819377,48.93699197,39.93428143,33.41227726,28.03153754,22.70231065,17.59143006,13.51761052,10.90001967,9.449925266,8.63643926,8.145373827,7.885027053,7.787018975,7.720431558,7.513735892,7.056766661,6.405319272,5.758022994,5.320231787,5.175565068,5.292475628,5.601161806,6.064563385,6.702084125,7.518730109,8.472022941,9.548880112,10.78690929,12.19226887,13.74710578,15.45755208,17.29436951,19.17406661,20.96237669,22.52128903,23.79239892
534.1715798,595.8569528,699.6521783,790.2345182,832.393935,890.6711793,1000.715856,1074.933639,1044.177549,952.526515,855.137692,758.4184235,669.1647339,616.1311385,625.4754886,694.6727153,787.1639284,854.8814007,863.225281,807.3812163,725.5974877,671.6245013,653.670243,634.2570451,591.3782595,542.2733405,507.1231862,485.4664257,469.8593027,455.743257,436.665239,404.8004476,357.9618534,303.4137401,253.3726704,216.0100911,191.3858415,173.6891112,156.5683096,137.7134184,119.1980071,104.5928382,95.0689232,87.88336952,79.59434642,69.57082036,59.26867406,49.92779812,42.03146034,35.56776202,30.2736578,25.96150746,22.48081054,19.60847919,17.25001944,15.5665232,14.71009335,14.48984311,14.53294553,14.66983095,14.92380233,15.36226436,16.13862592,17.47707688,19.43270473,21.70942545,23.8244987,25.52549943,26.91051975,28.09438883,28.99669428
739.9155042,831.2438923,817.2695738,705.0284276,558.1625076,436.3207483,360.2005514,320.570013,297.9947566,283.7604705,281.2983221,287.3235246,293.1891917,297.0818484,302.7468774,317.0083818,346.4965126,390.4322732,437.231408,473.0937146,492.3228829,493.595391,473.0432799,429.2274176,371.5814582,317.8531375,281.5930454,262.2808961,247.7261571,225.9552619,193.7810186,156.3055013,121.8837289,96.87471776,82.78171039,75.52612877,68.37585292,57.96241339,46.30852067,36.82861698,30.50041657,26.20333243,22.72015319,19.63463221,17.12159472,15.25024643,13.66282116,12.01570325,10.32649346,8.762905805,7.406214407,6.255956554,5.313979863,4.624452527,4.224072125,4.064972346,4.03275434,4.055002035,4.147099367,4.344056612,4.621064307,4.914907088,5.235022585,5.694156709,6.429270537,7.542268515,9.052515236,10.84306858,12.65547247,14.12892132,14.92423107
143.6580122,112.1351788,101.6577143,112.6545432,135.6399378,159.219655,182.2573182,206.3839604,220.0544339,209.3451592,178.9822128,146.4970524,122.8148162,106.2757733,91.86180952,80.59112504,78.10153859,85.471331,95.39286115,98.50038453,90.82243289,75.4342454,58.53613547,45.0689651,37.53154358,35.42849396,35.40069105,34.37040987,31.83643337,28.57540468,25.03981427,21.36810878,17.89312762,15.335544,14.50707604,15.33298917,16.47527381,16.58643728,15.54157802,14.12943371,12.86470089,11.4735185,9.563567618,7.329602439,5.319868615,3.868905203,2.972059613,2.467209923,2.193489382,2.047470152,1.981265238,1.990676385,2.086252135,2.271969412,2.543324605,2.858891209,3.12949604,3.285115621,3.348606247,3.417737467,3.573593207,3.814627993,4.079904591,4.318239645,4.517804435,4.695771769,4.888407933,5.143622733,5.468281877,5.799447212,6.079045296
191.4684661,190.178083,211.3992455,264.8347386,319.5295789,335.2633898,306.3976045,258.2672785,213.4024735,178.4593247,154.0981831,138.3556811,126.5074394,116.4029139,109.2871621,105.8318858,105.0162909,104.7890658,102.7904672,97.93318969,91.78773188,85.90524629,78.95408576,69.99182212,60.86472301,54.30271609,51.3289262,49.86423477,46.59725111,40.48971006,33.42766943,27.8354054,24.57585189,22.79215264,21.34440168,19.80724082,18.12257793,16.39025696,14.8283349,13.45200216,12.10897984,10.77618128,9.447533411,7.978030776,6.377552441,4.968186916,4.042804393,3.59840493,3.459320906,3.490237386,3.647843035,3.917675518,4.320875236,4.965212436,5.957912254,7.280961297,8.828509499,10.47482979,12.08044255,13.55103904,14.87067925,16.07673879,17.26900697,18.64854655,20.5036736,22.71314955,24.50600441,25.36403765,25.57585018,25.63984954,25.72776485
290.6784117,276.5474314,282.1577152,291.0791484,289.6822889,287.3094558,303.846794,343.4197116,383.7204984,394.1441627,362.3768967,301.8676311,241.5628413,201.9785796,182.4501276,177.7676342,185.1568121,192.2252434,184.9182433,165.4973105,146.3921607,133.7259909,124.2748569,114.0960127,103.6325681,93.66876282,83.14602943,71.78549352,60.22549462,48.98445567,39.30764256,32.45035372,28.04551047,24.77972838,21.88688163,19.48800841,17.88861068,16.93852834,16.29728431,15.74170683,14.87591985,13.24556878,10.8882124,8.327242848,6.094089981,4.453710384,3.421869617,2.853462118,2.565548234,2.470567284,2.563152821,2.810320897,3.161881505,3.622724265,4.216924822,4.921933672,5.694665472,6.508512545,7.359634312,8.27339883,9.258940905,10.22907723,11.04798798,11.84195861,13.17080555,15.19935342,16.86687746,17.03045324,15.872913,14.39928984,13.37801788
259.8894338,231.7192502,198.0016251,174.1244341,158.896341,148.5171188,141.2291729,134.9611223,129.6930673,125.248412,118.5782371,109.3971348,100.5850479,91.83345026,80.75872843,69.2770962,63.02254964,63.95440052,67.9708562,69.85155183,67.61019953,63.09615946,60.08341962,61.07544714,65.36035645,69.58190216,69.8703899,64.74663231,56.17832064,47.38033734,40.62272676,36.45363092,33.65440082,30.40792688,26.12312625,21.77704377,18.55489987,16.82275626,16.1604927,15.86541754,15.2845279,13.89594156,11.59744758,8.875200278,6.406706311,4.579572018,3.41732035,2.772776394,2.477025345,2.370780023,2.349109297,2.404905641,2.555050495,2.760995928,2.975285038,3.214341553,3.543368604,3.966816878,4.364307697,4.614825407,4.733965424,4.841711807,5.08371546,5.689091723,6.99640888,8.872666654,10.2738214,10.31859999,9.292092598,8.066723489,7.206829264
553.0762062,567.2310255,516.4272006,451.482264,393.7766174,339.9486758,289.6130885,256.1185804,242.3105371,226.7493266,197.5268079,170.4699983,166.8270222,186.7617228,205.1931946,198.5839227,167.7929442,129.8775718,99.51628907,82.18789208,76.97353474,79.16446614,82.55656068,82.92846511,80.3205488,77.12322579,73.08125848,65.20143074,53.01195601,40.27521437,31.00188051,25.9790759,23.24143707,20.62208357,17.62023036,15.0770186,13.60619997,12.7507891,11.67700441,10.2525231,8.876210951,7.672331307,6.451748333,5.182742691,4.109456923,3.455509822,3.177799141,3.049517158,2.919674197,2.814707064,2.810326318,2.926345943,3.154640161,3.505165383,3.9822605,4.527970093,5.018346045,5.344702013,5.536297121,5.763494783,6.131344361,6.537661376,6.869022354,7.352959067,8.569949973,10.58652848,12.29723549,12.63097785,11.78585882,10.65694414,9.864407006
147.066275,146.1721253,142.0038162,140.1674345,143.9361974,149.8983264,152.0957278,148.366478,141.0455592,134.6103287,134.6689351,140.4720591,141.8915486,131.9917546,113.5883039,95.01345515,85.22091359,87.3389324,94.85187511,97.14643784,88.83781445,72.68473557,55.42033446,42.32362744,35.03559446,32.25243107,31.03605964,28.91987429,26.00482247,24.00067702,23.22964827,22.17511834,19.79138192,16.71222502,14.01354896,12.02490122,10.62575634,9.633272207,8.72279445,7.585096389,6.230128053,4.918287021,3.838229624,3.025295014,2.472876582,2.156550306,2.020778545,2.004008025,2.064976232,2.190356742,2.378209662,2.606553977,2.806742831,2.89509055,2.864810379,2.805750227,2.82790423,3.000455151,3.302271121,3.629229373,3.926462332,4.241264069,4.664500525,5.472624813,7.224424731,9.809088793,11.67747607,11.54520755,9.954896645,8.233798601,7.106561569
104.6527372,117.8156338,138.7158128,162.3786046,188.3056475,208.8926937,214.5048412,207.6993231,197.9563035,191.6048417,189.5189514,188.7438182,182.7070905,164.341628,133.5332185,98.43314799,68.75526822,49.50487101,39.65652212,35.44582547,34.01586977,33.33317877,31.48150628,27.80669534,23.35793004,19.77192495,17.89326122,17.2007695,16.583813,15.43887452,13.73709172,11.67900209,9.643372275,8.02122007,6.922506638,6.185272372,5.63646541,5.23403553,4.964277973,4.703382161,4.311631802,3.806726316,3.320937747,2.934812532,2.645132411,2.42198949,2.238345798,2.08475914,1.980411218,1.969471053,2.078785596,2.293377463,2.57202134,2.843986804,3.023247505,3.063123808,2.996507266,2.927997349,2.958146063,3.098754061,3.30656602,3.562847071,3.902963384,4.627962277,6.448586523,9.364701761,11.64416805,11.68789015,9.97456367,8.038237753,6.775402376
2863.37523,3758.622439,4274.25878,4527.825254,4876.28376,5256.958509,5313.98561,4836.859667,3957.032224,3030.08431,2345.58774,1994.412801,1926.798485,2014.36121,2080.94816,1994.065666,1769.500187,1535.094987,1400.615381,1361.726097,1324.390252,1230.517989,1100.130272,962.7801284,824.1433943,699.2629417,623.9610745,619.3945641,657.8697476,679.5236045,646.5191023,564.80546,465.5464345,378.1354136,311.2311282,256.5061167,207.4160228,165.8092984,133.9472282,109.5704007,89.33999135,72.05410279,57.78648145,46.82455552,39.21238331,34.28290563,31.00452562,28.54350459,26.46281778,24.82268721,24.09697956,24.72305227,26.55915912,29.03987667,31.82826324,34.83580868,37.77714793,40.48866681,43.43338759,47.25295038,52.07296692,57.38325999,62.68644542,68.32255731,75.02447942,82.00021395,86.61351647,87.48855717,86.23097387,84.98567704,84.01854563
1769.085369,1626.632223,1616.663017,1609.332871,1471.646249,1200.012764,904.8966964,693.1579773,609.2833723,663.9828245,839.3073469,1042.696175,1151.533256,1133.907915,1039.721819,913.152115,781.6324173,668.1185504,576.6513005,498.371324,426.4948725,361.038052,309.5976941,280.0358103,270.4352252,270.3742228,269.4480633,262.3814102,250.7833554,239.1634256,228.0136186,213.4185603,194.0301242,173.6525159,155.7558391,139.8021793,123.9400101,107.6546777,91.08752615,74.8442711,60.1470419,47.94057519,38.39930228,31.19767119,25.9228919,22.27493816,20.09661812,19.55871144,20.9675619,23.81732694,26.61058466,28.32643154,29.21615031,29.92904345,30.91477126,32.79596657,36.40952308,41.8519875,47.91162047,52.97619343,56.33264409,58.67411429,61.62150116,66.41541151,72.899249,79.22251155,82.31813984,80.70785105,76.29785242,71.74264664,67.58132345
1325.238613,1568.055064,1608.734663,1385.795003,1056.003972,811.5780329,708.4122923,684.3367402,682.0233488,686.2345379,687.294664,690.9393741,721.9227977,773.903079,801.2933897,790.0461674,775.6563917,774.4914684,768.1205672,745.5361986,711.7531175,677.2579691,650.1346223,631.2214168,618.2193425,607.8053387,594.0047674,568.0428494,521.5604379,456.3335682,386.6094251,326.3638901,279.2563557,241.1135396,207.185574,176.1738112,149.1781745,126.2177328,105.2879023,84.99532473,66.15253365,50.51358116,39.17688704,31.84723086,27.13551752,23.7604436,21.31998075,19.97785444,20.04294817,21.85103957,25.49668668,30.55098738,35.8617621,40.04805474,42.58739922,44.10866246,45.8048682,48.96272892,54.11535939,60.12388205,65.57675225,70.63975708,76.22582842,82.91641361,90.90324301,98.7625302,103.3393496,102.8571036,98.21206159,91.52999703,85.06603112
640.8611419,621.523854,623.3577885,614.9425985,594.8325349,566.995601,519.2315675,466.694859,469.2407674,560.3708982,682.1056058,754.1021308,768.2014817,763.0142392,771.3066982,818.4889838,907.069892,979.8272135,971.2988979,899.6139328,836.9758888,821.8184946,835.275869,844.1347962,840.0775059,823.9390326,790.9335518,743.3888653,689.5891907,632.3011785,570.8103122,506.7965296,442.6888147,380.2838963,320.5059612,263.4400008,209.9519886,162.1784813,122.0087909,89.85632987,64.81621427,45.79597176,32.21056725,23.55121487,18.91008809,17.06004321,16.88841692,17.74055236,19.29192875,21.21331127,23.24029858,25.64498559,28.97941928,33.10604195,37.16019733,40.41215487,42.91147175,44.98154073,46.65701762,48.62304341,52.58757621,59.62854548,68.67113885,77.58533228,85.24775415,91.01149333,93.82554273,93.92493592,92.79797852,91.06142784,88.61497841
782.7382406,843.7336852,976.5705862,1103.626873,1144.559335,1150.48478,1259.730401,1479.823855,1634.13967,1602.709167,1468.270142,1357.404801,1291.894012,1225.215164,1128.101741,1020.857328,940.5541924,890.3718,848.5531074,814.3846281,802.1822779,803.6702318,793.7697272,760.4669781,717.3298994,684.5105557,663.1327772,640.1537177,602.8670228,544.4014999,469.8193703,395.1633488,332.6879903,281.4333413,234.1168411,188.0411474,146.811827,114.028625,89.39662822,70.77638228,56.56391283,45.75948636,37.91803139,33.01352579,30.64050316,30.00863597,30.67604736,32.50242391,35.6711955,41.31382734,50.93411598,64.81709043,81.17528651,97.12118383,111.4077304,125.2491182,139.6855848,153.6627164,165.7539206,175.8940884,185.0866684,194.8243012,205.8473915,217.5040828,229.17654,241.0174025,251.6818565,258.180603,258.898363,254.2695611,245.4455615
3245.340243,3687.354266,3707.935195,3307.652422,2702.773493,2109.904696,1632.717573,1293.874341,1120.110482,1125.721789,1243.092409,1341.509028,1334.772266,1238.785384,1120.579511,1024.702943,950.1737967,876.1685225,807.9320827,770.7469462,764.4539442,779.4410734,831.6925021,919.2683658,982.6235357,960.1598359,847.6871457,691.6582225,544.9333034,435.4634274,368.2132967,331.6439159,301.8986978,261.8064303,213.9992632,171.2949969,141.8117912,123.3752541,108.1903753,91.25128521,73.22513455,56.94854694,44.06770572,34.96532173,29.4620796,26.72121679,25.73395505,26.0818387,27.97994955,32.00111264,38.40176066,46.61419284,55.74987334,65.15282895,74.17396407,82.26127432,89.80432503,97.65157852,105.9560587,114.966002,125.7916127,138.9533842,152.5659206,164.058644,173.4929723,182.0740668,188.4739824,189.6944833,185.1392274,177.8627268,171.0966888
4131.62632,4421.850359,4471.053151,3968.314941,3260.681662,2643.71463,2163.638593,1783.225097,1481.735684,1298.64121,1281.167416,1335.637861,1292.560603,1134.773131,971.6855876,863.9982614,798.0250127,753.4845677,737.7260676,760.0523989,794.1216267,799.2439703,764.2466288,702.8881708,628.1342713,548.8893526,476.5798443,425.7759096,405.5114224,408.9952758,417.1168813,410.1463,379.5239876,332.7539166,284.0643538,242.2429343,206.8113976,172.6623146,137.9301369,105.8488465,79.85192503,60.39629645,46.24697751,36.16261488,29.10273233,24.531731,22.59440753,23.11750742,24.80268169,26.20842539,27.23532849,28.9132799,31.75216961,35.00453755,37.7666414,39.94588655,41.94082933,43.92995222,46.08897035,49.12645622,53.35828873,57.98490697,62.12573331,65.69457035,68.98022247,71.60001195,72.53581116,71.61672053,69.90628276,68.35357146,66.87950548
271.0479473,218.1854453,156.9815346,119.1271506,117.1725673,138.8051771,159.3120957,168.497133,170.8772619,167.6227439,159.1337839,152.4552046,159.3513854,188.2821683,232.3798563,273.3814373,301.0800644,322.0691582,346.6471911,370.2906352,383.2909644,394.0008379,417.6543481,446.5455509,457.1507737,435.757818,384.2824551,317.1288421,252.8567476,203.6212175,172.4208284,156.7800332,152.7658416,153.7520195,151.036645,140.0552043,122.1967173,101.4622097,81.93560793,66.66200863,55.84689088,47.14564935,39.12497511,32.2980598,27.00032615,22.61226908,18.61498224,15.10614132,12.3535848,10.38301299,8.992012285,7.951541515,7.129058829,6.483577628,5.991387705,5.615201212,5.354968042,5.247944887,5.284550538,5.398065234,5.562807292,5.845171272,6.533240073,9.002121669,16.03957252,27.34335662,35.9354119,35.77934871,28.95835619,21.22103775,15.70243947
1916.166391,2589.429403,2909.684589,2739.786615,2262.698044,1724.624345,1268.789012,919.2014994,649.336007,441.8730947,293.1198153,203.8035852,174.4593082,196.8808824,244.8394604,283.9967281,300.0992955,296.4654745,272.1696691,227.7841343,177.6138136,142.1352655,130.4610878,132.2321568,132.0530935,125.5694894,115.9633497,105.1381033,92.68841558,79.61262448,68.85843395,61.60538722,55.94036522,49.77740789,43.21217785,37.26322473,32.00933108,27.1067694,22.71762562,19.10499951,16.11211324,13.40954242,10.94984695,8.907771463,7.310721493,5.983689882,4.830744327,3.956727684,3.464517536,3.293718625,3.299554032,3.387361813,3.521460285,3.655281766,3.734946825,3.766858369,3.819076018,3.957186451,4.178770684,4.434014884,4.721008709,5.093608726,5.757240332,7.972263289,14.50947399,25.28256205,33.5928148,33.38447958,26.54034894,18.8258754,13.54403573
706.6841574,541.3247441,406.6805081,341.3239529,328.3715086,329.1020442,331.8082885,345.8845337,363.1587535,363.0117119,339.4387602,299.6560751,252.1136388,204.7106584,167.3534129,152.9818801,165.7870701,187.3440556,194.3695313,184.2503347,165.5503142,143.0596416,121.6447383,105.2193266,91.76530812,78.26193925,65.61673471,55.87853103,48.44427513,41.35854474,34.0431901,27.21437156,21.56302365,17.24398941,14.02318437,11.58803379,9.758887636,8.471093018,7.586673999,6.837138755,6.031592093,5.197167653,4.46417805,3.897661155,3.457640545,3.064628085,2.684059181,2.359462936,2.162287891,2.123990339,2.249014414,2.540124322,2.922581808,3.230124754,3.374680877,3.437150674,3.550093046,3.787084434,4.146626003,4.570284714,4.973898016,5.299218033,5.7904736,8.067577341,15.50369255,28.06218765,37.93000592,37.99184847,30.34775415,21.57612388,15.43813982
410.5564731,398.9214676,364.4215926,327.8870696,314.6847456,322.7455552,326.2340406,308.3685482,276.1919836,248.7699382,239.9079934,249.6481139,269.6687482,288.2160766,290.8526857,272.2268026,247.187821,236.8041638,245.6598022,262.3795289,276.2096117,282.2919484,277.4249042,260.3991652,237.3471067,220.0444961,211.01672,199.3635645,178.272332,153.4399851,132.7562667,118.6569578,108.4461731,97.56715139,84.58509375,71.47101727,59.72578752,49.91919975,43.0096725,38.94676398,35.57636995,31.0216678,25.61397407,20.61343352,16.63518201,13.68808706,11.5821414,9.994798545,8.652595362,7.494247759,6.544633675,5.781531474,5.164129707,4.69316268,4.400637544,4.272703378,4.241683707,4.278557426,4.391973769,4.572196585,4.819837029,5.147892334,5.701088781,7.566710944,13.15515989,22.42963426,29.63947152,29.58506099,23.90268557,17.49744088,13.13485924
184.1314446,175.0699822,150.2856101,119.0309927,97.83092356,96.08481118,113.4409037,139.621642,158.1196958,158.1662724,142.1193738,119.8918131,102.6509573,100.2163872,115.5492366,137.884492,147.7069565,138.9131,126.9480851,129.9627832,149.206716,167.1619837,166.3115903,148.2198774,127.9228212,115.6387437,109.6505363,103.5486188,94.78728303,84.54291751,73.83265305,63.35133641,54.94486422,49.51950121,45.19313568,40.11223845,34.60755631,29.57095218,25.07639802,20.98226864,17.40577948,14.39371779,11.83436556,9.721382442,8.110036001,6.918944338,6.005344252,5.28986239,4.703753727,4.162128834,3.656339941,3.269457366,3.064980772,3.027130765,3.106314836,3.253482357,3.410823827,3.531980257,3.626122839,3.760881265,3.99122392,4.302933133,4.794348578,6.365278849,10.97148525,18.56274613,24.47672301,24.50480911,19.96772715,14.83274019,11.30798171
107.040991,104.6677325,101.6409012,99.84135521,98.07881742,96.0534254,98.869302,107.7549042,114.9220555,116.2295511,117.1602212,122.8100541,132.4482521,142.8324531,149.1742885,145.4246477,130.5965766,112.7853947,102.5900723,104.1228351,111.9571777,116.2662526,111.6921607,99.29319255,83.7423351,70.94779798,63.4811549,58.3380336,51.8067802,43.88052221,36.56710744,30.666887,25.65773802,21.47407019,18.67498192,17.14592822,16.11607604,15.04512624,13.67854833,11.90259132,9.835416324,7.786809191,6.080083219,4.881118903,4.134818178,3.661474611,3.306005543,3.009054876,2.789302663,2.67456149,2.636716529,2.599552147,2.526637224,2.463621562,2.46931614,2.546932785,2.655321821,2.767608814,2.902052675,3.07973714,3.279975606,3.484600085,3.937690072,6.05423365,12.74018765,23.92007939,32.69641584,32.7499398,25.91075138,18.0939162,12.75412349
