health.status,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071
health,662.109202760785,586.6339637528067,578.7178352137594,665.0257027006477,819.1540285586757,983.6843778518794,1125.2932263111816,1275.4329953419365,1499.2583968357596,1764.3758942708228,1930.9890561850848,1897.3704004532485,1671.4574057621396,1350.6301376437887,1059.7736358593734,888.4521034323648,880.4514870926394,1005.1716608337273,1131.0403285226864,1144.086451855821,1047.1525366510864,902.4683197633922,777.1829758608295,720.852552957674,722.9789251930505,723.0842722074359,684.9775480008284,627.2024752332012,574.8337323398002,519.5434484384722,445.70878666656,362.9838824400825,291.1123955051412,235.074930871724,188.59203181158418,147.71788342775537,112.73923095612528,84.16591996013936,61.62363343248604,44.52090780200111,31.990996752727213,22.82734020658503,16.014798640871064,11.094551831239624,7.932631878282717,6.254571298079847,5.48247402511694,5.043430516708509,4.725793105410748,4.617443244774409,4.820229192287875,5.348079569251159,6.150397298100178,7.077887957586565,7.933598370154008,8.61558477606074,9.140258331468171,9.57012551735059,10.01072321263265,10.663768251353511,11.66559375516992,12.902646995052846,14.199744105133991,15.705565018794145,18.050552334343873,21.450163789573697,24.584615353501743,25.802721470840307,25.063460582297516,23.575294007979522,22.320328205721264
disorder,156.7052565196991,169.60625638487414,212.74341302583684,259.8813185027484,269.51534260271063,231.43092457586,169.8207165104266,112.06167166307878,71.93455384709863,52.22498016014836,48.68633930414829,52.19013217886901,54.131447908517046,50.72366899160061,42.81535600142913,34.075997111743845,27.96411792646097,25.215370787625695,24.43386481996557,23.9753571515412,22.97358087488648,21.1995173414025,18.80635015186517,16.557183726240126,15.27920136768517,14.728243543460186,14.013965265085199,12.950103781002722,11.905486418482187,10.948319311532304,9.900917068379815,8.826043347166332,7.9470714047510524,7.307031929291867,6.796070384576927,6.294327858294753,5.712486439176389,5.047664911964014,4.395165797808178,3.863428882130228,3.5243369115995944,3.3813026872836693,3.3041681820658333,3.1191737993845217,2.800652787906378,2.4845601481320334,2.3147760047809776,2.329466221385929,2.48088017672293,2.7069628989691474,2.968599068147865,3.264769194096806,3.6183554145829584,4.023479980275954,4.4175407538214735,4.723322115702191,4.913357799481249,5.0075922529284576,5.035877091726785,5.045614263731127,5.129407249646267,5.389323798302756,6.023951621974481,8.212041250423107,14.572569329115295,24.97815238695961,32.996090518778445,32.946715315079516,26.709431990177645,19.51900187085336,14.203449948783375
disorder,502.6117307498222,545.7363431176153,520.8545636858008,501.27288419665405,508.3847087153656,523.0063434262905,539.1649818383563,550.948864194445,560.9270286951102,569.0060611875675,543.0204120052665,467.79402608728805,379.12718878425727,311.47059369227384,260.74872281982084,215.28164207047647,177.05026250402233,146.34291342372498,119.42714808496555,97.14590487822191,81.82619524163285,72.04434921945065,64.3899924432915,57.4115380903276,51.12098310151955,45.00587001484464,38.26823904209956,30.778558853173017,23.479893691966854,17.521754956624704,13.165930644870562,10.037051854367178,7.85832725555337,6.537580080721831,5.958152364146597,5.852436848287537,5.823602171863771,5.5537949451458966,4.998710234391403,4.34059910027117,3.7349598132945214,3.1862159911699535,2.6690148100742985,2.215692919151933,1.8671749729216096,1.6386526880773133,1.5377932515462158,1.5646509258040842,1.6942069150212744,1.8856689938121167,2.1330902360265886,2.504658457003805,3.059872750277744,3.710653199585965,4.252045151620592,4.529207143010245,4.544312613232936,4.4263962571173465,4.320549813914273,4.349090056708222,4.618150993336645,5.174372594362723,5.945493247153991,6.71889636111515,7.269353592106367,7.533065737426866,7.59946809708621,7.632044811930095,7.781371685498241,8.069559682713496,8.39814757607175
disorder,495.19071918884424,498.4027537061437,481.3835359990908,432.16115956105364,374.1621118114928,320.01942582363534,261.5640445694722,196.03579750436577,137.37006618689512,101.55990222909814,89.7143389566228,89.18077256196646,85.84885308021553,74.07470602119496,58.569135450469894,47.912072545097935,46.139854760447605,49.858457778390324,53.11010399443445,53.500559636263425,51.7543376538377,48.89333686677668,45.85059681322291,42.94934817537222,39.99568500281142,37.60095563092603,36.4998080571392,35.776462180770835,33.71473255130497,30.21724280924253,26.937978365115303,25.24005813972477,24.814510441633892,24.110432246259045,21.96915033045118,18.65624274001791,15.220141915151027,12.397004151892604,10.333422157420037,8.906430376255111,7.996867309151811,7.539529544523793,7.452643058666936,7.541452677025019,7.5901838016804115,7.557838252964443,7.554927110039097,7.763062617325999,8.415192536405296,9.719624046537847,11.798417042760697,14.581396164058852,17.885293533065735,21.874236458242677,26.909402037387785,32.84124195377258,39.54906482853143,47.850010287326576,58.75848696120408,72.13827445817077,86.95162222109337,102.65595270021385,119.25363765633078,136.22677290144628,151.3607165302381,161.6980100249347,166.93466156084463,169.17058917598266,170.45850422695503,172.4319928231521,175.63280947204285
health,263.05645954769193,237.83880387733691,222.4188178684641,224.7587721892229,231.5576535085379,232.4078825668752,241.27917146776687,273.6365273926376,321.9546023613034,366.78249672279236,398.9333524403338,421.6856893566179,442.08592759265525,460.4309076802288,464.7290010573642,446.91220674546304,422.4108274977442,412.7680301466167,412.18668776905787,398.75610941201677,367.56887838415525,333.9394464204295,318.45200608571633,328.64837395396745,348.80266649188593,356.69982738370766,345.9712551220525,323.942451927578,297.18469041907366,268.458136306859,240.7443247464856,215.3470278997117,191.17783762124847,168.0270110938618,146.2684764622629,125.33820376965157,104.70206351553087,85.51605686429969,69.55215012301062,57.12688311542981,47.575577483558206,40.32438602237776,34.873003850244174,30.76828628056088,27.692500718990736,25.342757829263764,23.364158497991518,21.516043174125585,19.733720521595096,17.973479007177307,16.166462166344342,14.389876923379665,12.933465353014928,12.082492708021984,11.865586970741225,12.027545454463944,12.268780421758606,12.441462679166673,12.547603635857401,12.708494550779132,13.077437338681664,13.754952035738075,14.843224629609663,16.386858346255202,18.224599412665874,20.053971769604907,21.5820130326026,22.619387171139216,23.098247790472197,23.028776182924023,22.55258528568676
disorder,442.32937739539636,384.53558892692763,370.84134350103795,375.1397597543257,364.6037638984833,325.83036215329486,272.35652924544496,225.26880185544536,194.60783596466152,176.3280799142139,161.56242445065848,145.01771461883249,125.08784231277731,103.3259976472222,84.65056314048009,72.86687739173503,66.83490615211932,63.1933604864869,60.60614417344276,60.86871164833754,66.86964971908091,78.94066815825785,93.39815520095621,106.19159293385357,117.71437124143117,130.25081123843182,139.95699293426094,137.93249242741337,121.90207147370764,98.77602449444076,75.67438701493326,55.90869856817292,41.145484597182715,32.00067505481809,27.010232810033354,23.453802329776497,19.7053832739824,15.883849179647276,12.574820921529625,9.970788061712073,7.977915138211016,6.450053354396168,5.311652110847477,4.604910864977443,4.327230636956472,4.274739576107221,4.235919355136718,4.1850785430551065,4.185297479706482,4.292202934675232,4.562044549714262,5.017681122081359,5.618642559610285,6.289436276982324,6.9748479603804885,7.6952199237110355,8.519752412769696,9.45813185759518,10.422536800895656,11.237580623155642,11.726012020827413,11.924480179528596,12.09620753581322,12.542335555532265,13.520822747819894,15.065450087895625,16.701308228436925,17.66243303089692,17.4779991731487,16.34400979896531,14.973190693651185
health,561.2294897000152,552.3895154900854,462.94372755777425,345.9787484539624,253.5353649144565,202.16808803185035,178.25447258800705,161.0503856806548,140.84084504726385,122.9726040503054,118.06765723122973,126.23626777604215,135.1423125409938,135.01672913892432,127.7087136719802,118.66356090690205,107.93959442351999,94.40057705624665,80.39158712110691,68.91786814266852,61.20480948763609,56.658390355727136,54.02121213343898,52.71475824526728,52.42732842565042,51.90529343730467,49.85245641780125,47.068211647623855,45.88166930244378,46.87183387810197,47.73300234262473,46.0152892828893,41.52867810615659,35.699307982504635,29.835297232061876,24.634939015370264,20.45301168291188,17.21746755018719,14.603300473334313,12.42772051192367,10.708107589632917,9.56379123831698,8.992642712629376,8.781232866551813,8.838282601256939,9.383644453168511,10.647876111137316,12.504447555810993,14.580211033170796,16.767325770581518,19.408449658764948,23.250189605074702,29.303269100060678,38.152625499589284,49.83566059210394,64.32129698634095,81.15389788028668,99.9675169586823,121.93021094188845,149.02324247039763,181.66432941510533,219.5884207547607,263.0066095955928,308.58990312453204,349.0098925745636,383.2329320229139,420.0269550283668,466.7142880748806,521.7546683709634,576.7449415450702,624.4838637658519
disorder,361.2918464728243,425.297665044038,528.4488690255744,657.6491665332306,844.4490560417069,1162.3430724849873,1631.2516075045999,2193.24830220693,2893.1291218735755,3944.115987186347,5384.107672068692,6831.671063210754,8079.714857424618,9687.851641315348,12195.388991609265,15053.724677333596,16985.838897615642,17524.952326157912,17906.786870839198,20258.140815328854,25913.217343939683,33333.43072289594,38664.527996331366,40501.36236245867,41574.27384508622,44370.34588287129,48603.98326709879,53862.96809450562,60683.850778893575,67338.4080650488,70410.95709185798,69509.15326458684,66415.79535463473,61666.927040937415,55813.49691216335,50640.470673051976,47133.25488692903,44693.02387045258,42316.517360624006,39206.40709931642,35317.136404588164,31585.24028643178,28881.84154054,27193.18790477677,26032.26546192886,25075.03538645788,24140.773938856684,23022.860441698263,21792.09929032585,20824.41630761512,20292.327147284555,20072.326129552814,19958.974329170294,19728.09206150474,19289.250223533447,18674.284993198697,17824.382883308535,16616.501592350858,15108.933472022898,13512.770178735604,11904.309737711184,10229.931786055815,8545.925688160463,7037.863661357596,5855.911232891255,5039.380970814618,4538.66429380481,4240.901865824744,4009.284241317832,3739.466442775561,3399.292717197094
disorder,262.9123236317406,232.2610124561037,223.61406147024056,230.82123604696525,248.39972857940262,273.5660391928831,287.59758183166315,275.86475080972343,244.6013994460234,206.28893967096386,174.90505602432805,162.56556242198678,164.9180726500234,166.54177692255845,159.59284854716267,145.97194462682563,129.23389207483234,112.06549383568745,96.69263100213848,84.00327143498181,74.43433247909476,68.40260086242331,65.02066357527764,62.21384877834246,57.86281319264077,51.26540860887518,43.82459309754635,37.53412246255935,33.06113146396619,29.474411292694768,25.64014192403152,21.385487837551825,17.223576633741438,13.678471897801161,10.98335551248735,9.071107117971527,7.7794760674306,7.0141340022586816,6.662876142168006,6.4807736775966704,6.160248287742943,5.526927013437616,4.612089321908342,3.5738544219670327,2.6138811899647862,1.8846185988019115,1.4126573017134665,1.1242218914241568,0.9430961947418484,0.8382292186431947,0.7924137610522011,0.778013041474049,0.7720726141997348,0.7657793723832962,0.7595223812217666,0.7594196750349081,0.7730080069265401,0.8043977524752752,0.8532458262541,0.9156455795280968,0.9880846941516672,1.0799523744671846,1.2370871411489033,1.6313235350324915,2.591981994097849,4.067221816042084,5.178428913336812,5.153514655450183,4.24901885157132,3.2260352427265686,2.523489778761023
disorder,212.9110556786748,225.578016349957,228.23153630642074,228.65332940704064,241.40081203620724,275.9909256487336,316.39676623019005,333.1808195195977,315.68257001754307,276.11134504558987,233.29631017083042,201.4853604644076,183.66469630625085,172.4222451698544,158.76261446426776,141.66147466522682,132.14194403399583,142.19223255740948,169.5796034236585,202.1976663384977,230.0577361588293,244.57680957456768,240.45439054415002,222.9350485890968,202.86251646552128,183.41879654147698,159.1310639305402,128.37280913249685,98.65533100671614,78.15832156058273,67.90847899654183,62.728860637874355,56.83092805855256,48.18687730313447,38.44810550474472,29.93636401386572,23.471850274560875,18.60804821625905,14.767193865331885,11.651014678519466,9.11612172668276,7.0743728125538885,5.499624278720846,4.423546345632509,3.8144343014031854,3.5270187803214648,3.4274050215700864,3.4743569916900694,3.6777119172657136,4.025224061396038,4.447604698205646,4.849635848805424,5.161535605340486,5.377431027015637,5.558923406960479,5.7810352926870765,6.077063701617693,6.457248884551547,6.9740273083628574,7.674130050578513,8.465535034683914,9.146244794498312,9.622009976072217,10.047244707590233,10.673465742886414,11.449507792454606,11.951753048269019,11.923529075913944,11.509335045929527,10.922781065722315,10.274251901633004
health,298.79159922602133,314.55058060219187,353.9004151431309,381.3620924282701,379.7281253883034,380.68942665819196,403.53611921639845,416.80812641915117,395.35228987587266,359.4595116676413,336.16005525575406,323.6208081321646,303.4583461412307,267.04502144052657,225.77509164096168,198.52977876219168,192.04037653370025,197.863616805736,202.9909533474488,198.399783587337,182.44669329425446,161.0907999658919,141.34694277378432,124.86436910984048,109.83903477017851,94.70593271799757,79.07943762493592,63.91366070657567,50.57371336406435,39.41848527144875,30.150787625635928,22.70727376810026,17.08147095123143,13.047199292443793,10.232871845747823,8.200873249745964,6.617134243402966,5.334623961902789,4.29955198607988,3.4837069157861507,2.867070248476832,2.432672450566724,2.1533946442297456,1.9817405194397493,1.8755187432635367,1.8080684622242496,1.7523583430695242,1.6874140405890423,1.616259753489545,1.5542688540053509,1.5019917298433776,1.4467183705901834,1.3902068667710548,1.3537436166634471,1.354643842132883,1.4012384069860615,1.4936185388898264,1.6070515304204342,1.7013033715484729,1.7654035608048677,1.8365647643174887,1.969056310128228,2.1913497707172858,2.472680466319277,2.7450907900503703,2.986624303819362,3.241688296708843,3.5468092577137424,3.8833948155667466,4.217960374454213,4.552323904893695
disorder,4138.159577504727,4425.721683882197,5312.0076698727535,7387.3125252620275,10898.593717937008,15843.054053095251,21601.724299950758,26789.76417135081,30481.77277816266,32973.21056046759,34228.44270095832,33446.704349728985,30996.12564948113,29576.942251940043,34512.58870420917,52015.430618948885,81971.25851688793,112533.9912672579,129867.62036048865,134243.3650335925,137561.32638427566,145380.63201977918,153161.79131633992,157397.5934093722,157764.5838068644,152565.02318149552,141910.46565144535,130330.69403336039,121256.42721286714,114167.66950641722,107210.68157588552,99195.32406131187,90072.07024766102,80195.52755960505,70426.18006326059,62861.509889618006,58780.234094207764,56669.73921790371,54085.40927531784,50216.53975841808,45727.10081256807,41570.85015500598,38323.93231628513,35875.3225793718,33631.786394786715,31218.370476188244,28888.37741762015,27000.226888646583,25535.536136056362,24243.766116057584,22911.522985307543,21527.095431631,20163.6957814068,18782.966174805755,17323.947987725816,15909.555239107893,14743.328979642689,13725.67537229652,12527.210290088582,11065.768182186057,9591.453153267194,8394.902048148428,7553.450500982693,6904.596068230192,6282.1959965316455,5679.105780417559,5147.469462728749,4708.337048728501,4368.6207810477945,4132.870321140918,3995.986472235169
disorder,297.27531971695714,290.74227665487234,267.5356577130376,231.22522137867924,188.45835669265182,148.2232534124881,120.95349017904059,111.370466461396,113.40297263065143,117.02712605895071,116.51102010283951,111.13420567615452,103.1786245665836,95.61231933468383,88.8419751572985,80.5402201520653,70.85424932228902,63.691066050313346,60.48949433843853,57.9709980520376,53.011444524193706,45.77830804768213,38.731737951160454,34.308850113669905,32.48522869565494,31.08323754144493,28.76239318382068,26.02943951475934,23.808953090191032,22.4487717967734,21.445845475473472,19.80139777448305,17.277357515260608,14.645787950516329,12.610801229525848,11.453419498039224,11.452831007849046,12.67394831006016,14.356048315014013,15.208038867453814,14.519078128574623,12.576480477020679,10.12443000594259,7.815123701610929,5.975158204837682,4.639295435151505,3.7552465528388845,3.2965865555229934,3.2229552174595346,3.5270763842403667,4.389532237677967,6.0823695242641875,8.534187164064177,11.120151483333027,13.145450694994585,14.401351723349213,15.001376581887966,15.040486006846733,14.695421744133625,14.251428422461311,13.961336455167393,14.13840272364765,15.313029671831815,18.720944974200663,26.549226358070737,38.211401608309664,47.05466758256917,47.198760780104045,40.557205211399385,32.90627988644157,27.60282224938773
disorder,360.9637885849362,425.64017627771483,529.3811185292337,658.7620827911844,845.6817391910439,1163.9932674494476,1633.1869896607514,2194.9393865275424,2894.4576488217494,3945.438158243536,5385.3680977345175,6831.762458695463,8077.4418801895545,9683.96302897738,12193.050160508948,15055.601649187969,16991.09947438243,17530.598197357293,17910.925292169504,20260.995595938417,25916.547359372144,33339.23632504911,38673.60634301993,40513.66488978719,41590.09272289468,44389.909446124715,48626.22610249019,53885.367596849355,60704.28202227166,67356.39180422487,70426.14205626528,69520.1667172057,66421.36044206937,61667.09761504914,55809.76803110457,50635.819470834365,47130.90626680469,44694.27739943448,42320.813238769064,39212.219283298255,35321.94329011248,31586.714213413838,28879.576431051704,27188.42031341706,26026.39606543833,25068.557370630395,24133.422092534103,23014.796266982466,21784.53427969401,20819.214243747767,20290.74681496181,20073.563257163783,19960.757343635745,19728.818380598696,19288.275735556155,18671.153448521683,17819.557350519663,16611.719887026156,15105.975918717939,13512.330769441949,11905.661931197768,10231.848093581712,8548.327443955837,7041.774920773447,5861.837067802155,5046.426732258944,4545.2367598279025,4246.447830121001,4014.9813557263774,3746.648723798243,3407.945024205087
disorder,2468.106295959621,2072.138710928262,1730.2320939469062,1550.819737913404,1562.8414475036434,1715.5695446700656,1921.6941964804248,2133.2592334227506,2305.0210855192568,2372.4005388023693,2289.4812888513543,2065.307995284184,1770.9821152040088,1507.9771575689608,1364.5762144488874,1394.440020761787,1590.7349331967382,1862.2298892502506,2064.942078681832,2086.6034050037383,1922.9219347294986,1672.9550852980049,1461.6802821058695,1362.339982440905,1359.4411166774867,1367.6628057617352,1308.3433583264239,1189.7236211964293,1084.782466503573,1022.3763886629628,964.0404199335647,887.2325309385994,810.3767045724992,742.4754032039906,672.3839531528567,593.1287047213514,505.5233468248976,414.1944850220413,325.89862556638974,246.74717251848722,181.194830221724,131.07250635384452,94.70729027118419,68.19333618947178,48.00175770888346,32.42933143153173,21.067903951050532,13.57569493497934,9.100500468889194,6.543424935559683,5.035240876257301,4.0851885575527636,3.4513107860260184,3.0057130619465338,2.6629713658061682,2.364066646495962,2.1057962519665643,1.9344919914627376,1.8820392182175707,1.933696195429765,2.058245553338719,2.22456465108591,2.412571629334769,2.7733720793068515,3.745868821352199,5.371072322845618,6.636324706268711,6.572722061032442,5.432429541237943,4.09586824300246,3.105393249905177
disorder,1019.7052433135783,1702.9638909285632,2542.478776369231,3157.682117298048,3354.2436396064927,3273.389735553228,3084.5580256014464,2984.7664140528136,3319.503636075958,4271.449426257242,5855.001486870352,8544.206261412604,13184.064911978872,19338.67142101074,24457.417949317925,27318.4257737979,30699.183538103487,36794.76910346371,42665.70963285284,44257.620926893134,42372.11874038446,40458.837006089445,38645.88282163211,35094.71874991587,31321.568134600333,30740.825082195483,33250.69682864609,35604.88547855721,36415.32018245643,37079.32341867392,38347.40658586378,39305.03714802239,39103.29261952856,37884.48992517368,36347.98065441076,34596.58307383982,31818.00973194364,27611.071973594662,22952.909079945704,19600.143863020658,18657.520872165853,19343.30508712827,19726.53024496685,18740.95351674055,16794.65362250907,14735.638083938733,12970.49637185956,11507.593800574563,10193.064870348242,8979.440645380138,8182.585089284312,8021.208156062703,7996.677743956397,7419.694348086326,6249.114330358036,5008.644521804347,4204.995855330021,3941.649656495124,3940.2701833300252,3858.929379582643,3574.5611959635467,3178.8139420962752,2812.624189028437,2571.5419112253517,2469.8467197581685,2460.402608380521,2487.377149548509,2525.1070257468264,2604.4937776863408,2769.049066827875,3015.8465585375156
disorder,3090.254480360152,4451.569858377036,6229.441192024117,7605.968026153117,8036.521909051859,8003.788963715215,8640.93550373003,11542.829171378524,17864.174711410622,25659.34024821252,30723.16346801832,31905.91257771345,32452.476677046077,36051.17400841036,43294.15432306008,52091.777539789386,61304.11012231013,72487.14782740899,87380.43923577559,104991.14542635363,120264.6695900142,126933.88083557955,125705.88753894545,123698.51757564324,123741.5500428251,122069.52313226795,115471.62913858099,104564.57084949943,91503.99953475557,78571.82129623629,67759.38475419753,59855.39219969044,54579.24889944126,51482.8447688828,49702.801900146886,48166.208040114696,46650.359750752665,45448.17609719248,44405.8824326541,43056.56622530452,41427.01229613472,40010.71605455226,38584.62020577709,35887.563584716605,31389.364475110626,26209.82155893122,21555.113467106272,17669.05186913832,14561.452202545617,12383.014378751108,10964.16238587644,9832.1189400974,8723.101551979009,7716.551991195255,6935.659058080179,6369.728396599088,5971.908075234303,5733.088076127775,5588.748872259969,5363.2009592151835,4922.382416708871,4337.182805404155,3805.759049822416,3457.9462056700763,3291.0438867554076,3264.5683609322828,3412.594569896455,3852.1485008322175,4686.9494382216835,5983.52613973143,7834.25686138658
health,144.7924794425821,156.5427020245874,161.3222200701805,162.30706965358956,166.1464429814088,166.36674635601602,151.8198632691159,127.4368726791794,107.00039330348685,94.12767496206078,84.03974970315764,75.43897647653671,72.91942155257962,79.60071356624348,92.02716551832974,103.84888285659844,109.03329683800249,103.53440262818151,89.52550261111708,75.08385555460521,66.43262889200292,63.801515892562676,64.67545901093628,66.17715959470826,66.26153423224957,65.2588193572682,64.42739588995799,63.40162767024213,60.72291709845353,56.03246096568429,50.169157998875406,44.12599934916,38.640972071340144,33.734345623019266,28.828924983902674,23.74021885798915,19.062454480367023,15.463832130317225,12.929296480012464,10.901626769969551,8.97989271259986,7.193588558343116,5.774266032634674,4.8712123721854335,4.385172064287206,4.102657682638103,3.943598473206931,3.9525042208708974,4.167110440321977,4.559022981022645,5.06094031709129,5.702923750351667,6.691166842555193,8.2663383628717,10.448571778824007,13.022961989316421,15.841585641170061,18.934436028343786,22.307363740417944,25.795129279001692,29.17118972539617,32.33027847373005,35.12328241920226,37.391356683782405,39.42745686021925,41.751780316893296,44.390193547086994,46.82309003405061,48.433066702428476,48.95708281363282,48.56073591338974
disorder,1578.5866986143762,1646.595494428289,1931.2156262594488,2219.5902976721773,2363.820816526043,2310.12960414208,2092.2519825617537,1839.621455414369,1661.5337666666028,1528.6930734532646,1347.1683305228141,1092.6570402105583,829.1062057516341,635.7398421410918,542.8973440532932,517.7255572909751,499.0814848435768,453.3675543308918,394.60205235762726,351.81759928079543,333.02899332646814,327.5760955335903,324.4466039143753,315.02940128017093,294.0834514147419,266.247645010463,238.84192230488014,211.52386848288918,182.1089424963256,153.89413237070463,131.11668509575892,112.78662531627606,95.10520348103228,76.96421206654564,60.55684642388049,48.15914022833202,39.65162659236646,33.08955515470945,27.030335205386553,21.565442908032153,17.369839836003738,14.641812959206398,13.006196482489994,11.886491587823755,10.794231580050967,9.479452379169668,8.031994241674353,6.806030097165794,6.081729117804213,5.850099529986558,5.915995647164865,6.0524087298050375,6.116524027734335,6.11582168885255,6.123908391899983,6.147626820206402,6.1392079092009375,6.0937992877841065,6.083566266302801,6.175986632681617,6.314131360618151,6.4044268878287305,6.535988914355534,6.914745752955128,7.61710182958088,8.45784277276852,9.045718223879003,9.14486780902609,8.907527792010816,8.605088480209172,8.33372121995746
disorder,0.0011908738633234065,0.0012853740256031515,0.0013888251340127495,0.0015024054677744859,0.0016275165620055607,0.0017658377414283414,0.0019193963439468969,0.0020906588055197924,0.0022826497214039057,0.0024991087710798557,0.0027446993926078405,0.0030252889280062115,0.0033483285874889284,0.003723374506016831,0.004162810820226625,0.004682866061368611,0.0053050619049814255,0.0060583098373090715,0.006981996560309071,0.008130608908180011,0.009580810390543376,0.011442522292424822,0.013876738288469151,0.017125046952517417,0.02156032770399936,0.027777581888809483,0.03676535500824425,0.050251259012372436,0.07146236054888777,0.10710983813423608,0.189205443179888,1.2934445047483296,22.01705328843051,201.75488351481275,930.7188696973584,2395.4996735661693,3800.168021995324,4051.3268242032455,3125.5628409427995,1858.7164915659914,899.1795349757273,370.6987613085632,136.43128906954726,52.40921166539122,44.38677693892432,80.05130795824681,120.6863113788344,129.35582143207887,127.29750755868866,289.5991714849154,986.9469809061026,2279.332044010617,3364.5826720113237,3393.66224150143,2513.872462128808,1468.5252878962906,746.2759175862835,443.6053668516769,487.2726911644179,688.474214502047,835.0915784500647,877.5550363749287,904.9574607903244,1006.4453877199023,1184.6646809691006,1364.7688148201241,1455.483028354353,1437.8072406775666,1423.5272922668626,1540.2934557881406,1774.1840626645605
health,432.093095581206,384.2254846859252,336.6637341725138,300.73586741278376,287.5374703009293,300.9508538540681,339.2181141342529,388.05361927192655,413.56216492994315,388.28834140047445,332.14545445814497,297.12098572807065,300.91209193227934,314.8771350234739,319.53146806019305,328.71873820818166,355.6706957037831,383.4113992135885,392.76622484328885,398.0744454296266,415.5127930323964,426.0540448036878,404.7083152029512,357.5268160363932,310.1918547552563,279.6364688441948,268.25638331623435,271.31416127596583,277.0550206020287,271.99271126927607,252.5803977784556,224.39181324843875,195.4502841823697,172.79860785116333,158.30812744893558,148.7005616300544,140.82967717309066,134.37536669127948,130.64882507570428,128.9748093166215,126.457869460482,121.77439398433576,115.4139063060174,107.59938823872182,98.37192117537904,88.15325372459421,77.34617350448647,66.07440313230306,54.45974825823926,42.960086787432566,32.37085960573242,23.433628069836196,16.525334901998605,11.686085540023846,8.7201608180464,7.239040134462048,6.7494353674864245,6.763793636512624,6.932542575807787,7.1591080183949565,7.512667144899959,8.017411715529294,8.55104402510557,8.952039512783513,9.192313168511669,9.373361682100981,9.597816674049954,9.868435419765065,10.165540187962591,10.593986308945864,11.226994583759241
disorder,5330.707630258682,6264.304142479666,7310.2013611119455,8532.618269242737,10235.119888127743,12517.260011587896,15180.487179030339,17785.76403388144,20045.404361454282,22328.752425192928,26286.46186203947,33892.659407101106,43964.55313995061,53182.385438196696,61414.14675425324,70679.11220064771,79705.46110765229,84926.44953767137,86692.10072793611,89834.991268308,97748.08753218775,110711.73197163011,128239.84897751367,148225.9374333582,165754.98790606952,176451.49992331697,179040.06390008074,173385.1236706945,161742.35830104235,150897.6396717116,145022.5244872081,140063.6261031229,131923.5641609788,123457.21032886553,119157.58792038742,118243.45469587705,115838.61415540395,109757.87438314683,102658.73470370623,97365.28744860683,94417.16436685537,93099.43569302114,91240.14669741852,85687.16315237079,75028.61711350872,61377.57050473433,48649.30901676745,39172.553436464696,32806.737662297564,28787.82746242793,26850.065475684736,26472.81405007773,26485.19060009848,25865.68413179297,24489.648964994594,22963.516811643203,21685.052131844925,20455.835404041118,19018.83076685165,17402.925813001264,15744.800826814482,14116.852125425345,12560.933631834892,11179.03868993241,10115.93429659626,9411.13161855985,8979.570349979134,8753.7281759859,8664.097714576623,8558.741823024158,8311.405510447708
disorder,390.34900427594886,384.5544352308326,470.5852368042915,544.1185390155902,531.9930643387024,453.14396909830185,354.09729394682074,263.12222667355405,194.0937527332544,153.6728511561594,144.44295785263387,163.14266436381644,194.87509101715256,218.82586778506808,229.57288449222042,237.1758975954766,242.73763552733683,235.4016967526944,209.95100583689307,173.34946580247055,138.0222022804525,111.88845801582062,94.17700416660944,80.66133577384267,68.97860003673496,59.1220287361681,52.25178385180295,48.566256102785985,45.887668305506494,41.726953774773314,36.07419153869935,30.7228994391012,26.544976617292786,22.764231604802426,18.66327234015005,14.7125875126967,11.822280165734133,10.247240031585227,9.436350574397704,8.683897173848468,7.76983453659596,6.862584959971546,6.010705996264237,5.094223470399666,4.142638170351518,3.356695335257879,2.8373185950762503,2.4881383274926656,2.1758398466111384,1.879558110396969,1.6590183292595282,1.5415252663128067,1.4942596431927648,1.4836249213440824,1.4950137145869469,1.5061169936849927,1.513274133538067,1.5589470291766714,1.6776544740435242,1.8506723669002847,2.0382332724710275,2.232729966353121,2.4879807117140618,2.873418802859272,3.3889594817670567,3.988671241789748,4.631540064413913,5.209161871421641,5.539528339487325,5.561935826278913,5.424918544830946
