patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
hfdxii2od_1,1,disorder,none,6.93E-06,7.25E-06,7.22E-06,7.80E-06,8.79E-06,9.04E-06,8.71E-06,9.93E-06,1.68E-05,3.33E-05,5.67E-05,7.73E-05,8.86E-05,9.02E-05,8.71E-05,8.77E-05,0.00010287,0.000137835,0.000182195,0.000214385,0.00021886,0.000203704,0.000206365,0.000275969,0.0004215,0.000579605,0.000692448,0.000827956,0.001179789,0.001862605,0.002608373,0.002891896,0.002534038,0.001865076,0.001274603,0.000906513,0.00072544,0.000648123,0.00061578,0.000616776,0.00065225,0.000707261,0.000821172,0.001422936,0.003835768,0.009039453,0.01466488,0.016460994,0.013562147,0.008817882,0.004926216,0.002616637,0.001464182,0.000921704,0.000668662,0.00056514,0.000528541,0.0004927,0.000437309,0.00038501,0.000360327,0.000360111,0.000356383,0.00032749,0.000279227,0.000229666,0.000187515,0.000151971,0.000121741,9.73E-05,7.86E-05,6.52E-05,5.59E-05,4.89E-05,4.24E-05,3.55E-05,2.88E-05,2.34E-05,1.95E-05,1.70E-05,1.53E-05,1.40E-05,1.27E-05,1.14E-05,1.03E-05,9.12E-06,7.85E-06
hfdxii2od(1)_2,2,disorder,none,4.07E-05,5.29E-05,6.62E-05,8.27E-05,9.99E-05,0.00011206,0.000120136,0.000130024,0.000145704,0.000171533,0.000206136,0.000238341,0.000258965,0.00026476,0.000261128,0.000263915,0.000280896,0.000305535,0.000333509,0.000356154,0.000354914,0.000328391,0.000297463,0.000286765,0.000320036,0.000394384,0.00047166,0.0005333,0.000591882,0.000655722,0.000757592,0.00101274,0.001521299,0.002113698,0.002401928,0.002212246,0.001737801,0.001277412,0.00100537,0.000927607,0.000959034,0.00101913,0.001060611,0.001076945,0.001219826,0.002202661,0.005320411,0.010414135,0.014305717,0.014072858,0.01047034,0.006280214,0.003287499,0.001682134,0.00096549,0.000672156,0.000563684,0.00054479,0.000548107,0.000521036,0.000461797,0.000411604,0.000410601,0.000452524,0.000482936,0.000461473,0.000402302,0.000338578,0.000281604,0.000228149,0.000179673,0.000140909,0.000112468,9.12E-05,7.42E-05,6.02E-05,4.85E-05,3.90E-05,3.16E-05,2.59E-05,2.14E-05,1.79E-05,1.50E-05,1.25E-05,1.04E-05,8.42E-06,6.68E-06
hfdxii2od(1)_1,1,disorder,none,1.80E-05,2.28E-05,2.82E-05,3.20E-05,3.02E-05,2.31E-05,1.49E-05,1.05E-05,1.25E-05,1.89E-05,2.50E-05,2.97E-05,3.61E-05,4.55E-05,5.61E-05,6.78E-05,8.46E-05,0.000109664,0.000135196,0.00014492,0.000134371,0.000117499,0.000110787,0.000122012,0.000158625,0.000229714,0.00031992,0.000392419,0.000435465,0.000469496,0.000544412,0.000766725,0.001226356,0.00181647,0.002229794,0.00224769,0.001933735,0.001498182,0.001115615,0.000880576,0.000816183,0.000873958,0.000960275,0.001009285,0.001105839,0.001824221,0.004379016,0.008905436,0.012679296,0.012836601,0.009805905,0.00605645,0.003274726,0.001707199,0.000956134,0.000636442,0.000538118,0.000548104,0.000572986,0.000554205,0.000498566,0.000453322,0.000456955,0.00049912,0.000525655,0.000500381,0.00043988,0.000377056,0.00032137,0.000266975,0.000214365,0.000169239,0.000133727,0.000106105,8.40E-05,6.60E-05,5.16E-05,4.04E-05,3.18E-05,2.54E-05,2.10E-05,1.78E-05,1.51E-05,1.28E-05,1.06E-05,8.62E-06,6.79E-06
hfdxii1oi_2,2,disorder,none,4.40E-06,4.27E-06,5.11E-06,6.67E-06,8.71E-06,1.15E-05,1.54E-05,1.91E-05,2.11E-05,2.36E-05,2.99E-05,3.77E-05,4.16E-05,4.01E-05,3.60E-05,3.13E-05,2.66E-05,2.33E-05,2.27E-05,2.36E-05,2.46E-05,2.84E-05,3.88E-05,5.27E-05,6.19E-05,6.22E-05,5.87E-05,5.99E-05,7.14E-05,9.92E-05,0.00014106,0.000175315,0.00017888,0.000153101,0.000117408,8.74E-05,6.71E-05,5.38E-05,4.38E-05,3.57E-05,3.08E-05,2.99E-05,3.50E-05,6.77E-05,0.000192045,0.000437218,0.000671042,0.000713233,0.000559386,0.000347513,0.000185555,9.42E-05,5.07E-05,3.16E-05,2.51E-05,2.65E-05,3.08E-05,3.26E-05,2.99E-05,2.48E-05,2.01E-05,1.67E-05,1.45E-05,1.29E-05,1.14E-05,1.01E-05,8.89E-06,7.86E-06,6.98E-06,6.24E-06,5.65E-06,5.23E-06,4.97E-06,4.83E-06,4.72E-06,4.61E-06,4.58E-06,4.83E-06,5.29E-06,5.57E-06,5.35E-06,4.76E-06,4.14E-06,3.68E-06,3.37E-06,3.10E-06,2.76E-06
hfdxii1oi_1,1,disorder,none,4.15E-06,5.71E-06,6.23E-06,5.80E-06,5.42E-06,5.47E-06,5.79E-06,6.29E-06,6.85E-06,7.39E-06,8.31E-06,1.03E-05,1.33E-05,1.59E-05,1.71E-05,1.75E-05,1.78E-05,1.79E-05,1.73E-05,1.69E-05,1.86E-05,2.31E-05,2.96E-05,3.56E-05,3.91E-05,4.02E-05,4.07E-05,4.47E-05,5.62E-05,7.94E-05,0.000116154,0.000155436,0.000175848,0.000167472,0.00014039,0.000111017,8.99E-05,7.99E-05,7.96E-05,8.48E-05,8.96E-05,9.15E-05,9.63E-05,0.000133357,0.000271725,0.000533592,0.000774224,0.000813049,0.000653491,0.000436388,0.000266049,0.000160264,9.90E-05,6.48E-05,4.95E-05,4.66E-05,4.70E-05,4.41E-05,3.79E-05,3.13E-05,2.59E-05,2.18E-05,1.92E-05,1.77E-05,1.65E-05,1.52E-05,1.34E-05,1.16E-05,1.01E-05,9.06E-06,8.39E-06,7.89E-06,7.38E-06,6.83E-06,6.28E-06,5.79E-06,5.52E-06,5.64E-06,6.08E-06,6.37E-06,6.13E-06,5.48E-06,4.80E-06,4.37E-06,4.19E-06,4.08E-06,3.87E-06
hfdxii1oi(1)_2,2,disorder,none,9.07E-07,8.56E-07,8.44E-07,1.01E-06,1.54E-06,2.37E-06,3.06E-06,3.59E-06,4.77E-06,7.17E-06,9.81E-06,1.10E-05,1.04E-05,9.04E-06,9.22E-06,1.27E-05,1.88E-05,2.43E-05,2.64E-05,2.47E-05,2.15E-05,1.93E-05,1.92E-05,2.00E-05,2.10E-05,2.49E-05,3.61E-05,5.25E-05,6.59E-05,7.34E-05,8.53E-05,0.000115727,0.00017304,0.00025408,0.000341433,0.000410754,0.0004387,0.00041061,0.0003368,0.000251602,0.000186372,0.00014877,0.00012957,0.000122374,0.000146378,0.000290667,0.000684847,0.001241879,0.001576217,0.001444924,0.001014911,0.000585315,0.000302447,0.000158043,9.60E-05,7.35E-05,6.99E-05,7.58E-05,8.32E-05,8.45E-05,7.69E-05,6.41E-05,5.12E-05,4.13E-05,3.41E-05,2.89E-05,2.52E-05,2.22E-05,1.95E-05,1.68E-05,1.41E-05,1.16E-05,9.63E-06,8.34E-06,7.43E-06,6.76E-06,6.39E-06,6.16E-06,5.74E-06,5.02E-06,4.23E-06,3.58E-06,3.17E-06,2.92E-06,2.71E-06,2.46E-06,2.17E-06
hfdxii1oi(1)_1,1,disorder,none,2.74E-06,3.10E-06,3.07E-06,2.81E-06,2.71E-06,2.95E-06,3.31E-06,3.62E-06,3.89E-06,4.17E-06,4.58E-06,5.47E-06,7.17E-06,9.51E-06,1.24E-05,1.64E-05,2.01E-05,2.11E-05,1.93E-05,1.80E-05,1.99E-05,2.52E-05,3.15E-05,3.62E-05,4.00E-05,4.98E-05,7.27E-05,0.000104517,0.000133356,0.000154743,0.0001741,0.000197344,0.000229088,0.00028205,0.000376663,0.000508758,0.000622789,0.000652542,0.000589124,0.00048025,0.000377611,0.000309978,0.000285015,0.000295447,0.000336597,0.000453952,0.000758072,0.001224689,0.001541843,0.001450198,0.001056851,0.000636127,0.000343622,0.000185422,0.000112668,8.32E-05,7.50E-05,7.78E-05,8.20E-05,7.87E-05,6.71E-05,5.30E-05,4.17E-05,3.42E-05,2.89E-05,2.46E-05,2.16E-05,1.99E-05,1.83E-05,1.61E-05,1.34E-05,1.07E-05,8.57E-06,6.96E-06,5.91E-06,5.39E-06,5.36E-06,5.53E-06,5.48E-06,4.97E-06,4.20E-06,3.49E-06,3.01E-06,2.75E-06,2.56E-06,2.37E-06,2.12E-06
hfdxii1od_2,2,disorder,none,9.94E-08,1.16E-07,1.19E-07,1.18E-07,1.29E-07,1.67E-07,2.29E-07,2.96E-07,3.74E-07,5.06E-07,7.20E-07,1.02E-06,1.33E-06,1.55E-06,1.65E-06,1.80E-06,2.04E-06,2.20E-06,2.29E-06,2.52E-06,3.01E-06,3.72E-06,4.69E-06,5.80E-06,6.62E-06,6.98E-06,7.44E-06,8.63E-06,1.15E-05,1.81E-05,2.82E-05,3.66E-05,3.73E-05,3.07E-05,2.18E-05,1.47E-05,1.02E-05,7.69E-06,6.42E-06,5.84E-06,5.62E-06,5.70E-06,6.96E-06,1.56E-05,4.81E-05,0.000111915,0.000172569,0.000183399,0.000143273,8.79E-05,4.54E-05,2.15E-05,1.03E-05,5.64E-06,4.14E-06,4.33E-06,5.12E-06,5.51E-06,5.17E-06,4.39E-06,3.62E-06,3.07E-06,2.68E-06,2.31E-06,1.92E-06,1.59E-06,1.36E-06,1.21E-06,1.11E-06,1.01E-06,9.27E-07,8.47E-07,7.82E-07,7.32E-07,6.90E-07,6.43E-07,5.88E-07,5.25E-07,4.62E-07,4.05E-07,3.62E-07,3.34E-07,3.15E-07,2.99E-07,2.81E-07,2.61E-07,2.36E-07
hfdxii1od_1,1,disorder,none,1.20E-07,1.10E-07,1.17E-07,1.54E-07,2.27E-07,3.15E-07,3.59E-07,3.31E-07,2.94E-07,3.48E-07,5.04E-07,6.43E-07,6.49E-07,5.43E-07,4.72E-07,5.94E-07,9.44E-07,1.35E-06,1.54E-06,1.51E-06,1.61E-06,2.35E-06,3.82E-06,5.58E-06,7.29E-06,8.72E-06,9.60E-06,1.03E-05,1.19E-05,1.59E-05,2.39E-05,3.35E-05,3.86E-05,3.59E-05,2.84E-05,2.04E-05,1.43E-05,1.02E-05,7.75E-06,6.30E-06,5.49E-06,5.18E-06,6.54E-06,1.68E-05,5.29E-05,0.00011958,0.000179895,0.000188612,0.000147014,9.11E-05,4.83E-05,2.40E-05,1.25E-05,7.61E-06,6.06E-06,6.27E-06,6.88E-06,6.84E-06,6.05E-06,4.99E-06,4.04E-06,3.31E-06,2.78E-06,2.37E-06,2.03E-06,1.73E-06,1.47E-06,1.26E-06,1.09E-06,9.60E-07,8.76E-07,8.24E-07,7.81E-07,7.35E-07,6.86E-07,6.30E-07,5.67E-07,5.02E-07,4.42E-07,3.90E-07,3.47E-07,3.14E-07,2.92E-07,2.76E-07,2.64E-07,2.52E-07,2.33E-07
hfdxii1od(1)_2,2,disorder,none,1.93E-05,1.23E-05,7.67E-06,5.03E-06,4.53E-06,7.74E-06,1.66E-05,2.88E-05,3.67E-05,3.53E-05,2.79E-05,2.15E-05,2.07E-05,2.39E-05,2.60E-05,2.48E-05,2.20E-05,1.93E-05,1.68E-05,1.47E-05,1.39E-05,1.45E-05,1.62E-05,1.83E-05,2.04E-05,2.30E-05,2.78E-05,3.46E-05,4.01E-05,4.39E-05,5.24E-05,7.46E-05,0.000114633,0.000167421,0.00021852,0.000252319,0.000258701,0.000234455,0.000188499,0.000140545,0.000106871,8.96E-05,8.15E-05,7.80E-05,9.14E-05,0.000176503,0.000411842,0.000744655,0.000943516,0.000863407,0.00060478,0.000346712,0.000176712,9.00E-05,5.31E-05,4.02E-05,3.83E-05,4.14E-05,4.45E-05,4.40E-05,3.93E-05,3.24E-05,2.60E-05,2.12E-05,1.78E-05,1.54E-05,1.34E-05,1.16E-05,9.90E-06,8.32E-06,6.86E-06,5.58E-06,4.59E-06,3.95E-06,3.53E-06,3.16E-06,2.78E-06,2.39E-06,2.03E-06,1.73E-06,1.51E-06,1.33E-06,1.18E-06,1.03E-06,8.81E-07,7.48E-07,6.29E-07
hfdxii1od(1)_1,1,disorder,none,3.17E-05,3.18E-05,4.01E-05,5.37E-05,5.93E-05,5.11E-05,3.62E-05,2.37E-05,1.85E-05,2.09E-05,2.92E-05,3.82E-05,4.23E-05,4.03E-05,3.60E-05,3.29E-05,3.11E-05,2.89E-05,2.66E-05,2.54E-05,2.55E-05,2.63E-05,2.67E-05,2.62E-05,2.58E-05,2.69E-05,2.95E-05,3.23E-05,3.53E-05,4.02E-05,4.76E-05,5.75E-05,7.23E-05,9.84E-05,0.000145196,0.000208816,0.000256331,0.000255352,0.000212319,0.000158514,0.000115139,8.62E-05,6.96E-05,6.55E-05,8.18E-05,0.000156552,0.000362404,0.00067805,0.000897043,0.000852349,0.000615163,0.000361435,0.000188136,9.66E-05,5.51E-05,3.82E-05,3.32E-05,3.44E-05,3.71E-05,3.70E-05,3.33E-05,2.78E-05,2.26E-05,1.86E-05,1.56E-05,1.32E-05,1.13E-05,9.64E-06,8.27E-06,7.08E-06,6.00E-06,5.03E-06,4.23E-06,3.60E-06,3.09E-06,2.69E-06,2.38E-06,2.12E-06,1.88E-06,1.65E-06,1.43E-06,1.24E-06,1.09E-06,9.73E-07,8.83E-07,7.92E-07,6.79E-07
hfdvi3oi_2,2,disorder,none,0.000155065,0.000162079,0.000134538,0.000101666,8.55E-05,9.42E-05,0.000134626,0.000198439,0.000258446,0.000317962,0.000414272,0.000533257,0.000614819,0.000654627,0.000685406,0.000698839,0.000671325,0.000621604,0.000586077,0.000564938,0.000556424,0.000598316,0.000737081,0.00097449,0.001216925,0.0013349,0.001354263,0.001480106,0.001836256,0.002298663,0.002732087,0.003263289,0.004129164,0.005363675,0.006581527,0.00715706,0.00689263,0.006253134,0.005765212,0.005511745,0.005328415,0.005160044,0.005038533,0.004925793,0.004755251,0.004772583,0.006654361,0.013913108,0.026754265,0.037195389,0.037171844,0.028171834,0.017347199,0.009433071,0.005041049,0.0030088,0.002263074,0.002293338,0.002771794,0.003145522,0.00297974,0.002386671,0.001767305,0.001375605,0.001202708,0.001097102,0.000946636,0.000754635,0.000575473,0.000443011,0.000359101,0.000309168,0.000275891,0.000246461,0.000214829,0.000181487,0.000151613,0.000129976,0.000116179,0.000105955,9.62E-05,8.68E-05,7.81E-05,7.08E-05,6.52E-05,6.03E-05,5.49E-05
hfdvi3oi_1,1,disorder,none,0.000890802,0.000978797,0.00094666,0.000867183,0.000778097,0.000737076,0.000806502,0.000933109,0.00099819,0.000970035,0.000903635,0.000867458,0.000909101,0.001015244,0.001113215,0.001151769,0.001119266,0.001026171,0.00098558,0.00120802,0.001768131,0.002504531,0.003195972,0.003634497,0.003725494,0.003650782,0.0036254,0.003586322,0.00343278,0.003383387,0.003846719,0.004955472,0.006304646,0.007423396,0.008227542,0.008626546,0.008409411,0.007820436,0.007381276,0.007123575,0.006761007,0.006310743,0.005962716,0.005681566,0.005301482,0.004996462,0.00639865,0.013322836,0.026667669,0.038285296,0.03894112,0.029643806,0.018129247,0.009722716,0.005122813,0.003001705,0.002194117,0.002237169,0.002847115,0.003378136,0.003255976,0.002583658,0.001860778,0.001417142,0.001252616,0.00118195,0.001053196,0.000852397,0.000644834,0.000484395,0.000381365,0.000318253,0.000274518,0.000238463,0.000206838,0.000179678,0.000157004,0.000138544,0.000123472,0.000110302,9.83E-05,8.78E-05,7.84E-05,6.96E-05,6.22E-05,5.62E-05,5.05E-05
hfdvi3od_2,2,disorder,none,3.23E-06,3.82E-06,3.80E-06,3.32E-06,2.73E-06,2.45E-06,2.92E-06,4.41E-06,7.82E-06,1.66E-05,3.35E-05,5.20E-05,6.11E-05,6.16E-05,6.53E-05,7.84E-05,9.31E-05,9.91E-05,9.34E-05,8.07E-05,7.05E-05,7.90E-05,0.000122054,0.000194162,0.000264465,0.000313332,0.000375361,0.00052282,0.000773686,0.001034277,0.001222323,0.001412763,0.00175994,0.002312972,0.002879715,0.00313556,0.00299252,0.00270735,0.00255244,0.00256006,0.002620159,0.002658762,0.00266263,0.002628777,0.002560749,0.002668982,0.00418444,0.009649527,0.019154202,0.026831405,0.026833303,0.020307582,0.012491685,0.006812612,0.003667591,0.00218698,0.001626199,0.001675901,0.002099952,0.002427146,0.002301303,0.001828934,0.001328379,0.000986188,0.000804725,0.000702939,0.000614117,0.00052233,0.000437255,0.000362849,0.000297195,0.000241116,0.000195421,0.000158087,0.000126759,0.000100659,7.99E-05,6.42E-05,5.23E-05,4.28E-05,3.46E-05,2.75E-05,2.17E-05,1.72E-05,1.38E-05,1.12E-05,9.09E-06
hfdvi3od_1,1,disorder,none,1.30E-05,1.00E-05,7.69E-06,7.43E-06,1.21E-05,2.22E-05,3.19E-05,3.47E-05,3.08E-05,2.51E-05,2.21E-05,2.58E-05,3.82E-05,5.42E-05,6.81E-05,8.12E-05,9.26E-05,9.53E-05,8.96E-05,8.76E-05,0.000100167,0.000128176,0.00017125,0.000225722,0.000274524,0.000308477,0.000346256,0.000407215,0.000492717,0.000620483,0.000865926,0.001301745,0.001873762,0.002445118,0.002925146,0.003235104,0.003285009,0.003126792,0.002940121,0.00280729,0.002699249,0.002622232,0.002607952,0.002614116,0.002556275,0.002568731,0.003832286,0.009123229,0.01906291,0.027648481,0.028140093,0.021344888,0.012973354,0.006910547,0.003623157,0.002113138,0.001544184,0.001643438,0.002244089,0.002790987,0.002745656,0.002172186,0.001505484,0.001042314,0.000809122,0.000698864,0.000616,0.000528635,0.000444899,0.000373581,0.000311861,0.000255806,0.000205811,0.00016318,0.000128344,0.000100951,7.99E-05,6.38E-05,5.15E-05,4.15E-05,3.29E-05,2.55E-05,1.98E-05,1.56E-05,1.24E-05,1.01E-05,8.25E-06
hfdvi2oi_2,2,disorder,none,1.21E-06,1.49E-06,1.75E-06,1.83E-06,1.83E-06,1.86E-06,1.90E-06,2.00E-06,2.44E-06,3.40E-06,4.58E-06,5.36E-06,5.68E-06,6.07E-06,6.80E-06,7.57E-06,8.18E-06,9.31E-06,1.17E-05,1.43E-05,1.56E-05,1.64E-05,1.97E-05,2.74E-05,3.82E-05,4.81E-05,5.62E-05,7.25E-05,0.000112807,0.000173703,0.000225297,0.000239916,0.000217738,0.000179697,0.000144595,0.000120387,0.000107749,0.000102765,0.000101455,0.000122097,0.000296358,0.000932804,0.002089352,0.003074379,0.003126877,0.002346438,0.001384112,0.000685434,0.000310517,0.000147715,9.51E-05,0.000110959,0.000177512,0.000262179,0.000341693,0.000399206,0.000398854,0.000332741,0.000242921,0.000168548,0.000118604,8.99E-05,7.77E-05,7.22E-05,6.50E-05,5.58E-05,4.75E-05,4.09E-05,3.53E-05,3.07E-05,2.68E-05,2.32E-05,1.96E-05,1.60E-05,1.32E-05,1.13E-05,9.92E-06,8.67E-06,7.61E-06,6.81E-06,6.29E-06,6.19E-06,6.75E-06,7.88E-06,9.12E-06,9.94E-06,1.01E-05
hfdvi2oi_1,1,disorder,none,1.46E-06,2.74E-06,4.26E-06,5.18E-06,5.10E-06,4.37E-06,3.49E-06,2.83E-06,2.87E-06,3.86E-06,5.29E-06,6.63E-06,8.25E-06,1.08E-05,1.44E-05,1.83E-05,2.14E-05,2.34E-05,2.69E-05,3.49E-05,4.56E-05,5.42E-05,5.75E-05,5.68E-05,5.86E-05,6.78E-05,8.57E-05,0.000117292,0.000166142,0.000216115,0.000244905,0.000248009,0.000232162,0.000207266,0.000186913,0.000179039,0.000178677,0.000177848,0.000177239,0.000193995,0.000337633,0.000911859,0.002056391,0.003149056,0.003340152,0.002606008,0.001594907,0.000820373,0.000388274,0.000193957,0.000123311,0.000119752,0.000161984,0.000226027,0.000292788,0.000345996,0.000352287,0.000300749,0.000226004,0.000162465,0.000117922,9.01E-05,7.67E-05,7.12E-05,6.57E-05,5.80E-05,4.96E-05,4.15E-05,3.42E-05,2.81E-05,2.38E-05,2.09E-05,1.81E-05,1.53E-05,1.28E-05,1.10E-05,9.67E-06,8.39E-06,7.35E-06,6.66E-06,6.29E-06,6.23E-06,6.64E-06,7.52E-06,8.52E-06,9.18E-06,9.26E-06
hfdvi2oi(1)_2,2,disorder,none,5.34E-06,5.35E-06,4.82E-06,3.65E-06,2.37E-06,1.67E-06,2.27E-06,4.95E-06,9.58E-06,1.39E-05,1.56E-05,1.50E-05,1.44E-05,1.60E-05,2.08E-05,2.71E-05,3.11E-05,3.22E-05,3.41E-05,4.10E-05,5.30E-05,6.49E-05,7.14E-05,7.30E-05,7.55E-05,8.53E-05,0.000103957,0.000126834,0.000152697,0.000190051,0.000247129,0.000323639,0.000421372,0.000540371,0.00065732,0.000741607,0.000787931,0.000796014,0.000756428,0.000680092,0.000607173,0.000628625,0.001046973,0.002389122,0.004504089,0.005982728,0.005700505,0.004128716,0.002440556,0.001294073,0.000706915,0.00045816,0.000366499,0.000352718,0.000389269,0.000462372,0.000568144,0.000668549,0.000698119,0.000653478,0.00058245,0.000502713,0.000410252,0.00032268,0.000262566,0.000226835,0.000200134,0.00017618,0.000153593,0.000130755,0.000108911,9.14E-05,7.96E-05,7.08E-05,6.11E-05,5.01E-05,4.07E-05,3.42E-05,2.98E-05,2.63E-05,2.37E-05,2.18E-05,2.11E-05,2.17E-05,2.39E-05,2.68E-05,2.86E-05
hfdvi2oi(1)_1,1,disorder,none,5.32E-06,7.83E-06,9.29E-06,9.60E-06,8.82E-06,7.38E-06,6.26E-06,5.95E-06,5.84E-06,5.72E-06,6.78E-06,1.04E-05,1.64E-05,2.24E-05,2.66E-05,2.85E-05,2.84E-05,2.63E-05,2.38E-05,2.47E-05,3.47E-05,5.50E-05,7.62E-05,8.52E-05,8.16E-05,7.66E-05,7.99E-05,9.37E-05,0.000122425,0.000178547,0.000268606,0.000382673,0.00051844,0.000694179,0.000896176,0.001042444,0.001053621,0.000934927,0.000760107,0.000601986,0.000499576,0.000496548,0.000799786,0.001873241,0.00375085,0.005298403,0.005336014,0.004064233,0.002523178,0.001404585,0.000794211,0.000513822,0.000399323,0.000375555,0.000413265,0.000484672,0.000574811,0.000656475,0.00067283,0.000618322,0.000546539,0.000480714,0.000409931,0.00034173,0.00029437,0.000264834,0.00023835,0.000210227,0.000181876,0.000153325,0.000125815,0.000102551,8.60E-05,7.49E-05,6.55E-05,5.60E-05,4.78E-05,4.19E-05,3.69E-05,3.21E-05,2.80E-05,2.50E-05,2.35E-05,2.36E-05,2.52E-05,2.76E-05,2.90E-05
hfdvi2od_2,2,disorder,none,1.02E-05,1.21E-05,1.23E-05,1.08E-05,8.60E-06,6.65E-06,5.41E-06,4.69E-06,4.96E-06,8.62E-06,1.89E-05,3.62E-05,5.44E-05,6.57E-05,7.12E-05,8.10E-05,9.90E-05,0.000120765,0.000140828,0.00015396,0.000159756,0.000162344,0.000170126,0.000206438,0.000297033,0.000433618,0.000601144,0.000865407,0.001373893,0.002179172,0.003041437,0.003524362,0.003395862,0.002838593,0.002210285,0.001748611,0.001508832,0.001428753,0.001429894,0.001672745,0.00352679,0.010254936,0.022490536,0.032938053,0.033528763,0.025268722,0.015028986,0.007555834,0.003530983,0.00178711,0.001204597,0.001270003,0.001767848,0.002375433,0.002820027,0.003007563,0.002869579,0.002489912,0.002107985,0.001817438,0.001559555,0.001335987,0.001193016,0.001091783,0.000964982,0.000821684,0.000695871,0.00058642,0.000484839,0.000394024,0.000317654,0.000255045,0.000202978,0.000158941,0.000122383,9.31E-05,7.02E-05,5.28E-05,4.01E-05,3.13E-05,2.53E-05,2.12E-05,1.80E-05,1.51E-05,1.26E-05,1.04E-05,8.65E-06
hfdvi2od_1,1,disorder,none,3.28E-06,7.16E-06,1.59E-05,2.59E-05,3.00E-05,2.63E-05,1.97E-05,1.82E-05,2.74E-05,4.45E-05,5.91E-05,6.42E-05,6.50E-05,7.60E-05,0.000106115,0.00015131,0.000199753,0.00023563,0.000247763,0.000244783,0.000252795,0.000291953,0.000349377,0.000391965,0.000427681,0.000522221,0.000730916,0.001052356,0.001454502,0.001902547,0.002369818,0.002750602,0.002843059,0.002617194,0.002308741,0.002115035,0.001982206,0.001776889,0.00153226,0.001571894,0.003184094,0.009539704,0.021950993,0.033694689,0.035738814,0.027897506,0.017143693,0.008973396,0.004462701,0.002414637,0.00159604,0.001442813,0.001737541,0.002159467,0.002408541,0.002430286,0.002270059,0.002033082,0.001858505,0.001727552,0.001534829,0.001309138,0.001154022,0.001067284,0.000972569,0.000848431,0.000719827,0.000597797,0.000483827,0.000384946,0.000306306,0.000245451,0.000196332,0.00015484,0.000119931,9.15E-05,6.91E-05,5.23E-05,4.04E-05,3.21E-05,2.59E-05,2.09E-05,1.68E-05,1.37E-05,1.14E-05,9.64E-06,8.26E-06
hfdvi2od(1)_2,2,disorder,none,2.99E-06,4.97E-06,8.02E-06,1.02E-05,1.03E-05,9.77E-06,1.09E-05,1.42E-05,2.02E-05,3.06E-05,4.34E-05,5.14E-05,5.05E-05,4.49E-05,4.33E-05,5.04E-05,6.57E-05,8.57E-05,0.000102659,0.000110782,0.000114626,0.000118972,0.000127244,0.000152517,0.000212487,0.000312458,0.000436475,0.000553761,0.000649401,0.000759445,0.000932565,0.001180736,0.001512332,0.001933694,0.002369894,0.002687631,0.002838699,0.002849082,0.002725549,0.002492001,0.002247027,0.002326038,0.004024463,0.009631288,0.018537469,0.024783364,0.023634845,0.017090218,0.010061473,0.005281205,0.002825887,0.001789787,0.001407924,0.001324399,0.001403847,0.001524137,0.001593349,0.001602139,0.001613663,0.001726847,0.001914352,0.001966729,0.001764186,0.001442224,0.001187524,0.001029279,0.000904427,0.000784498,0.000669309,0.000556348,0.000449167,0.000355663,0.000278552,0.000215925,0.000165212,0.00012485,9.37E-05,7.05E-05,5.36E-05,4.15E-05,3.28E-05,2.63E-05,2.14E-05,1.74E-05,1.42E-05,1.16E-05,9.44E-06
hfdvi2od(1)_1,1,disorder,none,2.17E-05,2.04E-05,1.84E-05,1.73E-05,1.70E-05,1.77E-05,2.06E-05,2.56E-05,3.11E-05,3.68E-05,4.47E-05,5.53E-05,6.74E-05,8.00E-05,9.01E-05,9.40E-05,9.40E-05,9.68E-05,0.000109736,0.000139592,0.000188684,0.000250063,0.000304216,0.000330321,0.000335035,0.000344734,0.000365027,0.000384699,0.000425688,0.000562165,0.000845432,0.001242078,0.001739999,0.002423965,0.003250098,0.00387453,0.003952221,0.003492747,0.002804902,0.002198193,0.001823397,0.001862103,0.003296695,0.008378086,0.017360951,0.024861782,0.025142725,0.019076896,0.011673042,0.006310292,0.00341248,0.002096539,0.001544757,0.001366317,0.001398839,0.001480562,0.001488001,0.001422124,0.001371739,0.001473026,0.001745495,0.001953275,0.001881013,0.001615637,0.001367996,0.001197986,0.001052626,0.000911111,0.000778148,0.000646084,0.000515538,0.000400375,0.000308971,0.000239385,0.000185916,0.000143725,0.000109844,8.28E-05,6.20E-05,4.68E-05,3.60E-05,2.81E-05,2.21E-05,1.73E-05,1.36E-05,1.08E-05,8.77E-06
